kernel,dataset,rows,cols,nnzs,elapsed
group-mapped,ak2010,45292,45292,217098,0.035872
group-mapped,caidaRouterLevel,192244,192244,1218132,0.124928
group-mapped,fe_sphere,16386,16386,98304,0.019456
group-mapped,hugetric-00020,7122792,7122792,21361554,1.49606
group-mapped,kron_g500-logn17,131072,131072,10228360,1.52678
group-mapped,va2010,285762,285762,1402128,0.067584
group-mapped,rgg_n_2_22_s0,4194304,4194304,60718396,2.81293
group-mapped,rgg_n_2_23_s0,8388608,8388608,127002786,5.07597
group-mapped,ks2010_population,1,0,0,0.008192
group-mapped,ks2010,238600,238600,1121798,0.099328
group-mapped,delaunay_n17,131072,131072,786352,0.037888
group-mapped,great-britain_osm,7733822,7733822,16313034,0.647168
group-mapped,m14b,214765,214765,3358036,0.176128
group-mapped,oh2010,365344,365344,1768240,0.074752
group-mapped,vt2010_population,2,0,0,0.013312
group-mapped,vt2010,32580,32580,155598,0.032768
group-mapped,rgg_n_2_19_s0,524288,524288,6539532,0.31744
group-mapped,hugebubbles-00010,19458087,19458087,58359528,5.18758
group-mapped,delaunay_n22,4194304,4194304,25165738,0.714752
group-mapped,co2010,201062,201062,974574,0.055296
group-mapped,asia_osm,11950757,11950757,25423206,0.882688
group-mapped,il2010,451554,451554,2164464,0.171008
group-mapped,rgg_n_2_21_s0,2097152,2097152,28975990,1.27283
group-mapped,delaunay_n10,1024,1024,6112,0.031744
group-mapped,chesapeake,39,39,340,0.016384
group-mapped,vsp_vibrobox_scagr7-2c_rlfddd,77328,77328,871172,0.350208
group-mapped,ca2010,710145,710145,3489366,0.141312
group-mapped,ca2010_population,0,0,0,0.006144
group-mapped,vsp_bcsstk30_500sep_10in_1Kout,58348,58348,4033156,0.421888
group-mapped,rgg_n_2_20_s0,1048576,1048576,13783240,0.683008
group-mapped,adaptive,6815744,6815744,27248640,0.90624
group-mapped,smallworld,100000,100000,999996,0.050176
group-mapped,packing-500x100x100-b050,2145852,2145852,34976486,1.13152
group-mapped,fe_body,45087,45087,327468,0.026624
group-mapped,road_usa,23947347,23947347,57708624,2.04899
group-mapped,me2010_population,1,0,0,0.008224
group-mapped,me2010,69518,69518,335476,0.032768
group-mapped,144,144649,144649,2148786,0.121888
group-mapped,ct2010_population,35,0,0,0.014336
group-mapped,ct2010,67578,67578,336352,0.026624
group-mapped,wi2010_area,172483,109262,0,0.012288
group-mapped,wi2010_population,0,0,0,0.007168
group-mapped,wi2010,253096,253096,1209404,0.057344
group-mapped,vsp_bump2_e18_aa01_model1_crew1,56438,56438,601602,0.719872
group-mapped,vsp_data_and_seymourl,9167,9167,111732,0.09728
group-mapped,rgg_n_2_18_s0,262144,262144,3094566,0.123904
group-mapped,ga2010,291086,291086,1418056,0.110592
group-mapped,rgg_n_2_24_s0_coord,0,0,0,0.007168
group-mapped,rgg_n_2_24_s0,16777216,16777216,265114400,10.3701
group-mapped,cti,16840,16840,96464,0.01536
group-mapped,vsp_befref_fxm_2_4_air02,14109,14109,196448,0.923648
group-mapped,AS365,3799275,3799275,22736152,1.96608
group-mapped,road_central,14081816,14081816,33866826,2.90918
group-mapped,coAuthorsDBLP,299067,299067,1955352,0.1792
group-mapped,ri2010,25181,25181,125750,0.034816
group-mapped,delaunay_n14,16384,16384,98244,0.018432
group-mapped,vsp_c-60_data_cti_cs4,85830,85830,482160,0.114688
group-mapped,vsp_msc10848_300sep_100in_1Kout,21996,21996,2442056,0.236544
group-mapped,italy_osm,6686493,6686493,14027956,0.502784
group-mapped,fe_4elt2,11143,11143,65636,0.01744
group-mapped,preferentialAttachment,100000,100000,999970,0.704512
group-mapped,citationCiteseer,268495,268495,2313294,0.18432
group-mapped,hugetrace-00020,16002413,16002413,47997626,2.99622
group-mapped,cs4,22499,22499,87716,0.014336
group-mapped,or2010,196621,196621,979512,0.08912
group-mapped,or2010_population,0,0,0,0.007168
group-mapped,delaunay_n21,2097152,2097152,12582816,0.365568
group-mapped,tx2010,914231,914231,4456272,0.339968
group-mapped,vsp_mod2_pgp2_slptsk,101364,101364,778736,0.4608
group-mapped,md2010,145247,145247,700378,0.071712
group-mapped,wa2010_population,0,0,0,0.007168
group-mapped,wa2010,195574,195574,947432,0.055296
group-mapped,delaunay_n13,8192,8192,49094,0.017376
group-mapped,vsp_barth5_1Ksep_50in_5Kout,32212,32212,203610,0.0256
group-mapped,delaunay_n19,524288,524288,3145646,0.100352
group-mapped,kron_g500-logn19,524288,524288,43562265,4.07757
group-mapped,fe_ocean,143437,143437,819186,0.032768
group-mapped,vsp_c-30_data_data,11023,11023,124368,0.431104
group-mapped,hugebubbles-00000,18318143,18318143,54940162,3.02592
group-mapped,kron_g500-logn21,2097152,2097152,182082942,22.014
group-mapped,vsp_finan512_scagr7-2c_rlfddd,139752,139752,1104040,0.29184
group-mapped,nh2010,48837,48837,234550,0.041984
group-mapped,nh2010_population,9,0,0,0.012288
group-mapped,id2010,149842,149842,728264,0.04608
group-mapped,de2010,24115,24115,116056,0.02048
group-mapped,rgg_n_2_17_s0,131072,131072,1457506,0.112672
group-mapped,mi2010,329885,329885,1578090,0.122848
group-mapped,mn2010,259777,259777,1227102,0.09424
group-mapped,M6,3501776,3501776,21003872,1.85344
group-mapped,vsp_model1_crew1_cr42_south31,45101,45101,379952,1.61894
group-mapped,data,2851,2851,30186,0.02256
group-mapped,ny2010,350169,350169,1709544,0.077824
group-mapped,delaunay_n23,8388608,8388608,50331568,1.41107
group-mapped,in2010,267071,267071,1281716,0.054304
group-mapped,NLR,4163763,4163763,24975952,2.27123
group-mapped,ne2010,193352,193352,913854,0.169984
group-mapped,wy2010,86204,86204,427586,0.033792
group-mapped,wy2010_population,6,0,0,0.013312
group-mapped,delaunay_n11,2048,2048,12254,0.017408
group-mapped,coAuthorsCiteseer,227320,227320,1628268,0.141312
group-mapped,rgg_n_2_16_s0,65536,65536,684254,0.069632
group-mapped,belgium_osm,1441295,1441295,3099940,0.129024
group-mapped,belgium_osm_coord,462496,462776,463046,0
group-mapped,t60k,60005,60005,178880,0.017408
group-mapped,wing,62032,62032,243088,0.02048
group-mapped,tn2010,240116,240116,1193966,0.05632
group-mapped,vsp_sctap1-2b_and_seymourl,40174,40174,281662,1.21856
group-mapped,ar2010,186211,186211,904310,0.048128
group-mapped,hugetric-00000,5824554,5824554,17467046,0.770048
group-mapped,delaunay_n16,65536,65536,393150,0.0256
group-mapped,333SP,3712815,3712815,22217266,1.17555
group-mapped,hugetrace-00010,12057441,12057441,36164358,1.96096
group-mapped,delaunay_n24,16777216,16777216,100663202,2.74637
group-mapped,auto,448695,448695,6629222,0.278528
group-mapped,netherlands_osm_coord,560681,560583,560348,0.026624
group-mapped,netherlands_osm,2216688,2216688,4882476,0.181248
group-mapped,la2010,204447,204447,980634,0.069632
group-mapped,fl2010,484481,484481,2346294,0.10752
group-mapped,kron_g500-logn16,65536,65536,4912469,0.889856
group-mapped,europe_osm,50912018,50912018,108109320,4.21888
group-mapped,coPapersCiteseer,434102,434102,32073440,1.48173
group-mapped,rgg_n_2_15_s0,32768,32768,320480,0.03584
group-mapped,ut2010_population,0,0,0,0.007168
group-mapped,ut2010,115406,115406,572066,0.07168
group-mapped,kron_g500-logn18,262144,262144,21165908,2.66957
group-mapped,sc2010,181908,181908,893160,0.091136
group-mapped,ia2010,216007,216007,1021170,0.094208
group-mapped,ms2010,171778,171778,839980,0.05424
group-mapped,ms2010_population,0,8,0,0.007168
group-mapped,nm2010,168609,168609,830970,0.096256
group-mapped,nj2010_population,0,0,0,0.007168
group-mapped,nj2010,169588,169588,829912,0.047104
group-mapped,wv2010,135218,135218,662922,0.071712
group-mapped,wv2010_population,0,10,0,0.009216
group-mapped,sd2010,88360,88360,410722,0.047104
group-mapped,sd2010_population,2,2,0,0.009216
group-mapped,mt2010_population,0,0,0,0.007168
group-mapped,mt2010,132288,132288,638668,0.043008
group-mapped,nd2010,133769,133769,625946,0.06144
group-mapped,kron_g500-logn20,1048576,1048576,89239674,8.96819
group-mapped,fe_rotor,99617,99617,1324862,0.067584
group-mapped,nc2010,288987,288987,1416620,0.055296
group-mapped,uk,4824,4824,13674,0.01536
group-mapped,ma2010_population,0,0,0,0.008192
group-mapped,ma2010,157508,157508,776610,0.048128
group-mapped,delaunay_n20,1048576,1048576,6291372,0.185344
group-mapped,mo2010_population,0,0,0,0.007168
group-mapped,mo2010,343565,343565,1656568,0.072704
group-mapped,pa2010,421545,421545,2058462,0.14128
group-mapped,germany_osm,11548845,11548845,24738362,1.05984
group-mapped,nv2010_population,0,0,0,0.007168
group-mapped,nv2010,84538,84538,416998,0.03584
group-mapped,delaunay_n18,262144,262144,1572792,0.198656
group-mapped,fe_tooth,78136,78136,905182,0.05632
group-mapped,hugebubbles-00020,21198119,21198119,63580358,5.51114
group-mapped,delaunay_n12,4096,4096,24528,0.03072
group-mapped,venturiLevel3,4026819,4026819,16108474,0.44544
group-mapped,delaunay_n15,32768,32768,196548,0.022528
group-mapped,598a,110971,110971,1483868,0.094208
group-mapped,wing_nodal,10937,10937,150976,0.028672
group-mapped,G_n_pin_pout,100000,100000,1002396,0.058368
group-mapped,hi2010,25016,25016,124126,0.021504
group-mapped,luxembourg_osm,114599,114599,239332,0.031744
group-mapped,az2010,241666,241666,1196094,0.103456
group-mapped,hugetric-00010,6592765,6592765,19771708,1.36294
group-mapped,ky2010_population,131,0,0,0.012288
group-mapped,ky2010,161672,161672,787778,0.073728
group-mapped,ok2010,269118,269118,1274148,0.063488
group-mapped,coPapersDBLP,540486,540486,30491458,1.34758
group-mapped,hugetrace-00000,4588484,4588484,13758266,0.622592
group-mapped,vsp_p0291_seymourl_iiasa,10498,10498,107736,0.153632
group-mapped,channel-500x100x100-b050,4802000,4802000,85362744,2.52928
group-mapped,vsp_south31_slptsk,39668,39668,379828,1.26464
group-mapped,Chebyshev4,68121,68121,5377761,9.48634
group-mapped,Chebyshev3,4101,4101,36879,0.372736
group-mapped,Chebyshev1,261,261,2319,0.03584
group-mapped,Chebyshev2_b,0,0,0,0.00512
group-mapped,Chebyshev2,2053,2053,18447,0.193536
group-mapped,lshp1882,1882,1882,12904,0.01536
group-mapped,ash219,219,85,438,0.011264
group-mapped,bcsstm21,3600,3600,3600,0.010304
group-mapped,lshp2614,2614,2614,17980,0.01536
group-mapped,west0132,132,132,414,0.013312
group-mapped,bcsstk15,3948,3948,117816,0.034816
group-mapped,dwt_307,307,307,2523,0.016384
group-mapped,bcsstm19,817,817,817,0.010272
group-mapped,dwt_592,592,592,5104,0.017408
group-mapped,bcsstm13,2003,2003,21943,0.031744
group-mapped,lnsp_131,131,131,536,0.013312
group-mapped,impcol_d,425,425,1339,0.013312
group-mapped,fs_183_4,183,183,1069,0.015424
group-mapped,str_400,363,363,3157,0.019456
group-mapped,gre_1107,1107,1107,5664,0.01424
group-mapped,jagmesh2,1009,1009,6865,0.015392
group-mapped,illc1033,1033,320,4732,0.014336
group-mapped,dwt_245,245,245,1461,0.026624
group-mapped,bcsstk27,1224,1224,56126,0.053248
group-mapped,jagmesh8,1141,1141,7465,0.016384
group-mapped,fs_541_4,541,541,4285,0.02048
group-mapped,saylr1,238,238,1128,0.01536
group-mapped,gr_30_30,900,900,7744,0.019456
group-mapped,bcspwr05,443,443,1623,0.01536
group-mapped,can_73,73,73,377,0.01536
group-mapped,west2021,2021,2021,7353,0.01536
group-mapped,shl_0,663,663,1687,0.027648
group-mapped,bcsstk06,420,420,7860,0.031744
group-mapped,sherman1,1000,1000,3750,0.016384
group-mapped,west0156,156,156,371,0.02048
group-mapped,dwt_512,512,512,3502,0.02048
group-mapped,ash608,608,188,1216,0.012288
group-mapped,abb313,313,176,1557,0.016384
group-mapped,nos4,100,100,594,0.016384
group-mapped,nnc666,666,666,4044,0.017408
group-mapped,cegb2919,2919,2919,321543,0.178176
group-mapped,will199,199,199,701,0.014336
group-mapped,dwt_221,221,221,1629,0.023552
group-mapped,bp_1400,822,822,4790,0.026624
group-mapped,bcsstk33,8738,8738,591904,0.1024
group-mapped,bcsstm07,420,420,7252,0.02768
group-mapped,psmigr_3,3140,3140,543162,0.535552
group-mapped,hor_131,434,434,4710,0.022528
group-mapped,west1505,1505,1505,5445,0.01536
group-mapped,dwt_1242,1242,1242,10426,0.020448
group-mapped,wm2,207,260,2942,0.04608
group-mapped,pores_1,30,30,180,0.01536
group-mapped,nos3,960,960,15844,0.026624
group-mapped,bcsstk01,48,48,400,0.017408
group-mapped,bcspwr02,49,49,167,0.013312
group-mapped,bp_600,822,822,4172,0.026624
group-mapped,bcspwr08,1624,1624,6050,0.01536
group-mapped,plat362,362,362,5786,0.026624
group-mapped,jagmesh5,1180,1180,7750,0.017408
group-mapped,can_838,838,838,10010,0.032768
group-mapped,bcsstk20,485,485,3135,0.018432
group-mapped,west0989,989,989,3537,0.01536
group-mapped,fs_541_3,541,541,4285,0.023552
group-mapped,can_256,256,256,2916,0.027648
group-mapped,steam2,600,600,13760,0.033792
group-mapped,dwt_492,492,492,3156,0.019488
group-mapped,impcol_c,137,137,411,0.013312
group-mapped,gemat11,4929,4929,33185,0.021504
group-mapped,fs_183_3,183,183,1069,0.018432
group-mapped,bcsstk18,11948,11948,149090,0.031744
group-mapped,jgl011,11,11,76,0.012288
group-mapped,rgg010,10,10,76,0.013312
group-mapped,lund_a,147,147,2449,0.02768
group-mapped,arc130,130,130,1282,0.031776
group-mapped,bcsstk12,1473,1473,34241,0.035808
group-mapped,gre_115,115,115,421,0.01536
group-mapped,fs_760_2,760,760,5976,0.026624
group-mapped,dwt_869,869,869,7285,0.02048
group-mapped,bcsstm26,1922,1922,1922,0.011264
group-mapped,dwt_209,209,209,1743,0.02048
group-mapped,bcsstk16,4884,4884,290378,0.09216
group-mapped,can_187,187,187,1491,0.018432
group-mapped,bcsstm22,138,138,138,0.011264
group-mapped,will57,57,57,281,0.014336
group-mapped,dwt_193,193,193,3493,0.028672
group-mapped,shl_200,663,663,1726,0.027648
group-mapped,bcsstk24,3562,3562,159910,0.065536
group-mapped,illc1850,1850,712,8758,0.043008
group-mapped,ash85,85,85,523,0.016384
group-mapped,jagmesh1,936,936,6264,0.016384
group-mapped,bcsstm10,1086,1086,22092,0.03072
group-mapped,lnsp3937,3937,3937,25407,0.017408
group-mapped,gemat1,4929,10595,47369,0.10752
group-mapped,zenios,2873,2873,27191,0.034816
group-mapped,dwt_1007,1007,1007,8575,0.019456
group-mapped,sherman2,1080,1080,23094,0.033792
group-mapped,bp_400,822,822,4028,0.046048
group-mapped,bcsstk05,153,153,2423,0.029696
group-mapped,can_634,634,634,7228,0.024576
group-mapped,man_5976,5976,5976,225046,0.06144
group-mapped,dwt_66,66,66,320,0.014336
group-mapped,mbeacxc,496,496,49920,0.269312
group-mapped,bcspwr06,1454,1454,5300,0.014336
group-mapped,west0167,167,167,507,0.014336
group-mapped,mcca,180,180,2659,0.033792
group-mapped,ash958,958,292,1916,0.012288
group-mapped,nos7,729,729,4617,0.017408
group-mapped,bcsstm09,1083,1083,1083,0.011264
group-mapped,ibm32,32,32,126,0.013312
group-mapped,bcsstm03,112,112,112,0.011264
group-mapped,lnsp_511,511,511,2796,0.017408
group-mapped,gre_343,343,343,1435,0.01536
group-mapped,lshp_778,778,778,5272,0.017408
group-mapped,dwt_59,59,59,267,0.014336
group-mapped,bp_1600,822,822,4841,0.026624
group-mapped,pores_2,1224,1224,9613,0.02048
group-mapped,wm1,207,277,2909,0.048128
group-mapped,bcsstm04,132,132,132,0.011264
group-mapped,ash331,331,104,662,0.012288
group-mapped,mbeause,496,496,41063,0.269312
group-mapped,lshp_406,406,406,2716,0.017408
group-mapped,bcsstk30,28924,28924,2043492,0.164864
group-mapped,west0067,67,67,294,0.01536
group-mapped,bcspwr01,39,39,131,0.013312
group-mapped,bp_0,822,822,3276,0.026624
group-mapped,bcsstk08,1074,1074,12960,0.03584
group-mapped,lshp2233,2233,2233,15337,0.017408
group-mapped,dwt_310,310,310,2448,0.018432
group-mapped,sherman5,3312,3312,20793,0.022528
group-mapped,sherman5_b,0,0,0,0.006144
group-mapped,bcsstk02,66,66,4356,0.06656
group-mapped,fs_680_3,680,680,2646,0.017408
group-mapped,plskz362,362,362,880,0.016384
group-mapped,gemat12,4929,4929,33111,0.021504
group-mapped,can_715,715,715,6665,0.027648
group-mapped,mbeaflw,496,496,49920,0.269312
group-mapped,steam1,240,240,3762,0.026624
group-mapped,bcsstk23,3134,3134,45178,0.032768
group-mapped,str_600,363,363,3279,0.022528
group-mapped,dwt_346,346,346,3226,0.02048
group-mapped,bcsstk29,13992,13992,619488,0.086016
group-mapped,jagmesh6,1377,1377,8993,0.017408
group-mapped,662_bus,662,662,2474,0.01536
group-mapped,bcsstm25,15439,15439,15439,0.01024
group-mapped,lap_25,25,25,169,0.016384
group-mapped,dwt_72,72,72,222,0.013312
group-mapped,fs_760_1,760,760,5976,0.026624
group-mapped,bcsstk11,1473,1473,34241,0.03584
group-mapped,lund_b,147,147,2441,0.028672
group-mapped,gre_185,185,185,1005,0.016384
group-mapped,685_bus,685,685,3249,0.016384
group-mapped,fs_541_2,541,541,4285,0.021504
group-mapped,bcsstk21,3600,3600,26600,0.018432
group-mapped,dwt_234,234,234,834,0.014336
group-mapped,plsk1919,1919,1919,4831,0.016384
group-mapped,jagmesh4,1440,1440,9504,0.016384
group-mapped,fs_680_1,680,680,2646,0.017408
group-mapped,impcol_b,59,59,312,0.01536
group-mapped,steam3,80,80,928,0.02048
group-mapped,bcsstk13,2003,2003,83883,0.07168
group-mapped,str_200,363,363,3068,0.02048
group-mapped,cegb3306,3306,3306,74916,0.038912
group-mapped,bcsstk19,817,817,6853,0.021504
group-mapped,dwt_918,918,918,7384,0.019456
group-mapped,bcsstm27,1224,1224,56126,0.052224
group-mapped,bcspwr10,5300,5300,21842,0.017408
group-mapped,jpwh_991,991,991,6027,0.018432
group-mapped,fs_760_3,760,760,5976,0.027648
group-mapped,sstmodel,3345,3345,22749,0.019456
group-mapped,bcsstk32,44609,44609,2014701,0.21504
group-mapped,lns_131,131,131,536,0.01536
group-mapped,1138_bus,1138,1138,4054,0.015392
group-mapped,nos2,957,957,4137,0.01536
group-mapped,nnc1374,1374,1374,8606,0.017408
group-mapped,gre_216b,216,216,876,0.01536
group-mapped,bcsstm06,420,420,420,0.011264
group-mapped,psmigr_2,3140,3140,540022,0.530432
group-mapped,dwt_419,419,419,3563,0.02048
group-mapped,wm3,207,260,2948,0.045056
group-mapped,cegb3024,3024,3024,79848,0.038912
group-mapped,lshp1561,1561,1561,10681,0.017408
group-mapped,jgl009,9,9,50,0.011264
group-mapped,young3c,841,841,3988,0.016384
group-mapped,bcspwr09,1723,1723,6511,0.019456
group-mapped,bp_1200,822,822,4726,0.026624
group-mapped,dwt_87,87,87,541,0.016384
group-mapped,bcspwr03,118,118,476,0.013312
group-mapped,can_292,292,292,2540,0.023552
group-mapped,dwt_992,992,992,16744,0.026624
group-mapped,well1033,1033,320,4732,0.01536
group-mapped,ash292,292,292,2208,0.021504
group-mapped,can_96,96,96,768,0.018432
group-mapped,bcspwr04,274,274,1612,0.017408
group-mapped,can_445,445,445,3809,0.02048
group-mapped,dwt_758,758,758,5994,0.023552
group-mapped,dwt_1005,1005,1005,8621,0.0256
group-mapped,bcsstk07,420,420,7860,0.029696
group-mapped,nos5,468,468,5172,0.022528
group-mapped,lock_700,700,700,22175,0.057344
group-mapped,bcsstm01,48,48,48,0.011264
group-mapped,lshp3466,3466,3466,23896,0.017408
group-mapped,bcsstm20,485,485,485,0.011264
group-mapped,can_268,268,268,3082,0.026624
group-mapped,can_61,61,61,557,0.021504
group-mapped,gent113,113,113,655,0.016384
group-mapped,mcfe,765,765,24382,0.050176
group-mapped,can_161,161,161,1377,0.018432
group-mapped,bcsstk14,1806,1806,63454,0.050208
group-mapped,west0497,497,497,1727,0.017408
group-mapped,west0479,479,479,1910,0.01536
group-mapped,bcsstm12,1473,1473,19659,0.024576
group-mapped,impcol_e,225,225,1308,0.02048
group-mapped,can_24,24,24,160,0.014336
group-mapped,jagmesh9,1349,1349,9101,0.017408
group-mapped,orsirr_2,886,886,5970,0.018432
group-mapped,watt_2,1856,1856,11550,0.016416
group-mapped,lock3491,3491,3491,160444,0.069632
group-mapped,bcsstk26,1922,1922,30336,0.032768
group-mapped,jagmesh3,1089,1089,7361,0.017408
group-mapped,impcol_a,207,207,572,0.013312
group-mapped,fs_680_2,680,680,2646,0.017408
group-mapped,can_229,229,229,1777,0.02048
group-mapped,fs_183_1,183,183,1069,0.017408
group-mapped,beaflw,497,507,53403,0.277504
group-mapped,jagmesh7,1138,1138,7450,0.017408
group-mapped,dwt_607,607,607,5131,0.021504
group-mapped,shl_400,663,663,1712,0.026624
group-mapped,bcsstk28,4410,4410,219024,0.09216
group-mapped,bp_800,822,822,4534,0.027648
group-mapped,bcsstk22,138,138,696,0.016384
group-mapped,lns_511,511,511,2796,0.02048
group-mapped,fs_541_1,541,541,4285,0.020512
group-mapped,cegb2802,2802,2802,277362,0.143328
group-mapped,lshp_265,265,265,1753,0.018432
group-mapped,lock1074,1074,1074,51588,0.063488
group-mapped,lshp1009,1009,1009,6865,0.017408
group-mapped,bcsstm24,3562,3562,3562,0.011264
group-mapped,lshp1270,1270,1270,8668,0.018432
group-mapped,bcsstk10,1086,1086,22070,0.03072
group-mapped,bp_200,822,822,3802,0.027648
group-mapped,bcsstm05,153,153,153,0.011264
group-mapped,west0381,381,381,2157,0.0256
group-mapped,psmigr_1,3140,3140,543162,0.531456
group-mapped,blckhole,2132,2132,14872,0.018432
group-mapped,pores_3,532,532,3474,0.018432
group-mapped,gre_216a,216,216,876,0.014336
group-mapped,nos1,237,237,1017,0.01536
group-mapped,beause,497,507,44551,0.274432
group-mapped,lshp3025,3025,3025,20833,0.017408
group-mapped,bcsstk31,35588,35588,1181416,0.101376
group-mapped,can_144,144,144,1296,0.02048
group-mapped,lshp_577,577,577,3889,0.018432
group-mapped,lns_3937,3937,3937,25407,0.02048
group-mapped,saylr4,3564,3564,22316,0.017408
group-mapped,dwt_162,162,162,1182,0.018432
group-mapped,dwt_2680,2680,2680,25026,0.021504
group-mapped,nnc261,261,261,1500,0.017408
group-mapped,dwt_878,878,878,7448,0.019456
group-mapped,sherman4,1104,1104,3786,0.01536
group-mapped,sherman4_b,0,0,0,0.007168
group-mapped,can_1054,1054,1054,12196,0.03072
group-mapped,lock2232,2232,2232,80352,0.052224
group-mapped,bcsstk03,112,112,640,0.016384
group-mapped,bcsstk09,1083,1083,18437,0.027648
group-mapped,sherman3_b,0,0,0,0.007168
group-mapped,sherman3,5005,5005,20033,0.017408
group-mapped,beacxc,497,506,50409,0.269312
group-mapped,dwt_361,361,361,2953,0.018432
group-mapped,eris1176,1176,1176,18552,0.07888
group-mapped,bcsstk04,132,132,3648,0.038912
group-mapped,bp_1000,822,822,4661,0.026624
group-mapped,saylr3,1000,1000,3750,0.016384
group-mapped,bcspwr07,1612,1612,5824,0.01536
group-mapped,well1850,1850,712,8758,0.016384
group-mapped,curtis54,54,54,291,0.022528
group-mapped,west0655,655,655,2854,0.016384
group-mapped,bcsstm02,66,66,66,0.01024
group-mapped,plat1919,1919,1919,32399,0.029696
group-mapped,bcsstm08,1074,1074,1074,0.011264
group-mapped,orsreg_1,2205,2205,14133,0.017408
group-mapped,nos6,675,675,3255,0.016384
group-mapped,orani678,2529,2529,90158,0.340992
group-mapped,orani678_b,2529,86,297,0.012288
group-mapped,mahindas,1258,1258,7682,0.04608
group-mapped,mahindas_b,1258,55,162,0.012288
group-mapped,bcsstk17,10974,10974,428650,0.078848
group-mapped,can_62,62,62,218,0.013344
group-mapped,dwt_198,198,198,1392,0.018432
group-mapped,bcsstm23,3134,3134,3134,0.01024
group-mapped,494_bus,494,494,1666,0.01536
group-mapped,bcsstk25,15439,15439,252241,0.04096
group-mapped,str_0,363,363,2454,0.02048
group-mapped,can_1072,1072,1072,12444,0.033824
group-mapped,orsirr_1,1030,1030,6858,0.018432
group-mapped,watt_1,1856,1856,11360,0.017408
group-mapped,gre_512,512,512,2192,0.01536
group-mapped,dwt_503,503,503,6027,0.027648
group-mapped,bcsstm11,1473,1473,1473,0.011264
group-mapped,fs_183_6,183,183,1069,0.018432
group-mapped,aft01,8205,8205,125567,0.026624
group-mapped,mri2,63240,147456,569160,0.031744
group-mapped,mri1,65536,147456,589824,0.033792
group-mapped,nlpkkt160,8345600,8345600,229518112,6.60992
group-mapped,nlpkkt200,16240000,16240000,448225632,12.9536
group-mapped,nlpkkt120,3542400,3542400,96845792,3.33517
group-mapped,nlpkkt80,1062400,1062400,28704672,0.897024
group-mapped,nlpkkt240,27993600,27993600,774472352,22.4696
group-mapped,windtunnel_evap3d_b,0,0,0,0.007168
group-mapped,windtunnel_evap3d,40816,40816,2730600,0.14336
group-mapped,windtunnel_evap2d,8256,8256,233468,0.108544
group-mapped,dielFilterV2real,1157456,1157456,48538952,1.85549
group-mapped,dielFilterV2real_b,0,0,0,0.006112
group-mapped,dielFilterV2clx_b,0,0,0,0.007168
group-mapped,dielFilterV3real,1102824,1102824,89306020,3.09658
group-mapped,dielFilterV3real_b,0,0,0,0.006144
group-mapped,gsm_106857_b,0,0,0,0.007168
group-mapped,gsm_106857,589446,589446,21758924,0.961536
group-mapped,extr1,2837,2837,11407,0.01328
group-mapped,hydr1,5308,5308,23752,0.01536
group-mapped,hydr1c_A_45,5308,5308,23526,0.015328
group-mapped,hydr1c_A_39,5308,5308,19503,0.014304
group-mapped,hydr1c_Zeros_17,5308,5308,389,0.01024
group-mapped,hydr1c_Zeros_10,5308,5308,716,0.010208
group-mapped,hydr1c_A_42,5308,5308,23523,0.017408
group-mapped,hydr1c_A_30,5308,5308,19510,0.014336
group-mapped,hydr1c_Zeros_62,5308,5308,389,0.011264
group-mapped,hydr1c_Zeros_65,5308,5308,414,0.011296
group-mapped,hydr1c_A_37,5308,5308,19495,0.01536
group-mapped,hydr1c_Zeros_19,5308,5308,426,0.01024
group-mapped,hydr1c_Zeros_50,5308,5308,398,0.010272
group-mapped,hydr1c_A_02,5308,5308,22618,0.01536
group-mapped,hydr1c_A_05,5308,5308,22904,0.016384
group-mapped,hydr1c_Zeros_57,5308,5308,401,0.011264
group-mapped,hydr1c_Zeros_25,5308,5308,417,0.010272
group-mapped,hydr1c_Zeros_59,5308,5308,395,0.012256
group-mapped,hydr1c_A_70,5308,5308,19492,0.014336
group-mapped,hydr1c_Zeros_22,5308,5308,414,0.011264
group-mapped,hydr1c_A_61,5308,5308,23557,0.017408
group-mapped,hydr1c_Zeros_33,5308,5308,389,0.01024
group-mapped,hydr1c_Zeros_34,5308,5308,407,0.011232
group-mapped,hydr1c_Zeros_48,5308,5308,439,0.011264
group-mapped,hydr1c_A_66,5308,5308,19510,0.014304
group-mapped,hydr1c_A_14,5308,5308,19503,0.014336
group-mapped,hydr1c_Zeros_46,5308,5308,389,0.011264
group-mapped,hydr1c_A_68,5308,5308,23557,0.01536
group-mapped,hydr1c_Zeros_41,5308,5308,424,0.010208
group-mapped,hydr1c_S,5308,5308,43841,0.02048
group-mapped,hydr1c_A_13,5308,5308,19503,0.013312
group-mapped,hydr1c_Zeros_74,5308,5308,398,0.01024
group-mapped,hydr1c_Zeros_08,5308,5308,742,0.011264
group-mapped,hydr1c_A_26,5308,5308,19510,0.014336
group-mapped,hydr1c_A_21,5308,5308,19484,0.01536
group-mapped,hydr1c_Zeros_73,5308,5308,382,0.011296
group-mapped,hydr1c_Zeros_01,5308,5308,1160,0.01024
group-mapped,hydr1c_A_53,5308,5308,19479,0.016384
group-mapped,hydr1c_A_54,5308,5308,23543,0.015392
group-mapped,hydr1c_Zeros_06,5308,5308,769,0.01024
group-mapped,hydr1c_A_28,5308,5308,19477,0.01536
