kernel,dataset,rows,cols,nnzs,elapsed
thread-mapped,as-caida_G_102,31379,31379,104096,0.141113
thread-mapped,as-caida_G_103,31379,31379,104634,0.139893
thread-mapped,as-caida_G_104,31379,31379,104824,0.137939
thread-mapped,as-caida_G_105,31379,31379,104726,0.141113
thread-mapped,as-caida_G_106,31379,31379,105092,0.140869
thread-mapped,as-caida_G_107,31379,31379,105332,0.141113
thread-mapped,as-caida_G_108,31379,31379,105524,0.141113
thread-mapped,as-caida_G_109,31379,31379,104802,0.140869
thread-mapped,as-caida_G_110,31379,31379,104846,0.138916
thread-mapped,as-caida_G_111,31379,31379,104766,0.140137
thread-mapped,as-caida_G_112,31379,31379,104730,0.125
thread-mapped,as-caida_G_113,31379,31379,105382,0.126953
thread-mapped,as-caida_G_114,31379,31379,36406,0.0820312
thread-mapped,as-caida_G_115,31379,31379,106312,0.140137
thread-mapped,as-caida_G_116,31379,31379,106578,0.141113
thread-mapped,as-caida_G_117,31379,31379,106348,0.136963
thread-mapped,as-caida_G_118,31379,31379,107202,0.141113
thread-mapped,as-caida_G_119,31379,31379,106462,0.139893
thread-mapped,as-caida_G_120,31379,31379,106510,0.140137
thread-mapped,as-caida_G_121,31379,31379,106762,0.14209
thread-mapped,as-caida_G_122,31379,31379,105722,0.14209
thread-mapped,as-Skitter,1696415,1696415,22190596,4.32202
thread-mapped,AS365,3799275,3799275,22736152,1.88306
thread-mapped,ash219,219,85,438,0.0100098
thread-mapped,ash292,292,292,2208,0.0109863
thread-mapped,ash331,331,104,662,0.0109863
thread-mapped,ash608,608,188,1216,0.0119629
thread-mapped,ash85,85,85,523,0.0119629
thread-mapped,ash958,958,292,1916,0.0100098
thread-mapped,asia_osm,11950757,11950757,25423206,0.664062
thread-mapped,ASIC_100k,99340,99340,954163,6.42285
thread-mapped,ASIC_100ks,99190,99190,578890,0.0319824
thread-mapped,ASIC_320k,321821,321821,2635364,12.928
thread-mapped,ASIC_320ks,321671,321671,1827807,0.0900879
thread-mapped,ASIC_680k,682862,682862,3871773,23.5649
thread-mapped,ASIC_680ks,682712,682712,2329176,0.0900879
thread-mapped,astro-ph,16706,16706,242502,0.0300293
thread-mapped,atmosmodd,1270432,1270432,8814880,0.215088
thread-mapped,atmosmodj,1270432,1270432,8814880,0.208008
thread-mapped,atmosmodl,1489752,1489752,10319760,0.218994
thread-mapped,atmosmodm,1489752,1489752,10319760,0.223145
thread-mapped,audikw_1,943695,943695,77651847,7.46997
thread-mapped,aug2d,29008,29008,76832,0.0119629
thread-mapped,aug2dc,30200,30200,80000,0.0119629
thread-mapped,aug3d,24300,24300,69984,0.0109863
thread-mapped,aug3dcqp,35543,35543,128115,0.0129395
thread-mapped,auto,448695,448695,6629222,0.252197
thread-mapped,av41092,41092,41092,1683902,0.256104
thread-mapped,az2010,241666,241666,1196094,0.052002
thread-mapped,b_dyn,1089,1089,4264,0.0119629
thread-mapped,b1_ss,7,7,15,0.0100098
thread-mapped,b2_ss,1089,1089,4228,0.012207
thread-mapped,barrier2-1,113076,113076,3805068,0.672119
thread-mapped,barrier2-10,115625,115625,3897557,0.748779
thread-mapped,barrier2-11,115625,115625,3897557,0.75293
thread-mapped,barrier2-12,115625,115625,3897557,0.748047
thread-mapped,barrier2-2,113076,113076,3805068,0.673828
thread-mapped,barrier2-3,113076,113076,3805068,0.671875
thread-mapped,barrier2-4,113076,113076,3805068,0.674072
thread-mapped,barrier2-9,115625,115625,3897557,0.758057
thread-mapped,barth,6691,6691,26439,0.0119629
thread-mapped,barth,6691,6691,46187,0.0119629
thread-mapped,barth4,6019,6019,23492,0.0119629
thread-mapped,barth4,6019,6019,40965,0.0119629
thread-mapped,barth5,15606,15606,61484,0.012207
thread-mapped,barth5,15606,15606,107362,0.012207
thread-mapped,bas1lp,5411,9825,587775,0.0681152
thread-mapped,Baumann,112211,112211,760631,0.0219727
thread-mapped,bauru5727,40366,40366,145019,0.0148926
thread-mapped,bauru5727_B,40366,2,2,0.0109863
thread-mapped,bauru5727_C,2,40366,10,0.0141602
thread-mapped,bauru5727_E,40366,40366,5727,0.0109863
thread-mapped,bauru5727_iv,40366,1,5727,0.0109863
thread-mapped,baxter,27441,30733,111576,0.162842
thread-mapped,bayer01,57735,57735,277774,0.0148926
thread-mapped,bayer02,13935,13935,63679,0.0129395
thread-mapped,bayer03,6747,6747,56196,0.0119629
thread-mapped,bayer04,20545,20545,159082,0.0141602
thread-mapped,bayer05,3268,3268,27836,0.0141602
thread-mapped,bayer06,3008,3008,27576,0.0141602
thread-mapped,bayer07,3268,3268,27836,0.013916
