kernel,dataset,rows,cols,nnzs,elapsed
merge-path,Franz5,7382,2882,44056,0.019043
merge-path,Franz6,7576,3016,45456,0.019043
merge-path,Franz7,10164,1740,40424,0.0200195
merge-path,Franz8,16728,7176,100368,0.019043
merge-path,Franz9,19588,4164,97508,0.019043
merge-path,freeFlyingRobot_1,798,798,5246,0.0200195
merge-path,freeFlyingRobot_10,5218,5218,40080,0.0180664
merge-path,freeFlyingRobot_11,5438,5438,40054,0.019043
merge-path,freeFlyingRobot_12,5578,5578,41940,0.019043
merge-path,freeFlyingRobot_13,5718,5718,43994,0.019043
merge-path,freeFlyingRobot_14,5958,5958,43298,0.0200195
merge-path,freeFlyingRobot_15,6038,6038,43378,0.0178223
merge-path,freeFlyingRobot_16,6078,6078,44006,0.0200195
merge-path,freeFlyingRobot_2,1338,1338,11600,0.019043
merge-path,freeFlyingRobot_3,1718,1718,12922,0.0178223
merge-path,freeFlyingRobot_4,2358,2358,18218,0.019043
merge-path,freeFlyingRobot_5,2878,2878,24582,0.0180664
merge-path,freeFlyingRobot_6,3358,3358,27030,0.019043
merge-path,freeFlyingRobot_7,3918,3918,31046,0.0180664
merge-path,freeFlyingRobot_8,4398,4398,34958,0.019043
merge-path,freeFlyingRobot_9,4778,4778,39964,0.019043
merge-path,Freescale1,3428755,3428755,18920347,0.380127
merge-path,Freescale2,2999349,2999349,23042677,0.412109
merge-path,fs_183_1,183,183,1069,0.0180664
merge-path,fs_183_3,183,183,1069,0.0180664
merge-path,fs_183_4,183,183,1069,0.019043
merge-path,fs_183_6,183,183,1069,0.0187988
merge-path,fs_541_1,541,541,4285,0.019043
merge-path,fs_541_2,541,541,4285,0.0200195
merge-path,fs_541_3,541,541,4285,0.0178223
merge-path,fs_541_4,541,541,4285,0.0200195
merge-path,fs_680_1,680,680,2646,0.019043
merge-path,fs_680_2,680,680,2646,0.0180664
merge-path,fs_680_3,680,680,2646,0.0180664
merge-path,fs_760_1,760,760,5976,0.0180664
merge-path,fs_760_2,760,760,5976,0.019043
merge-path,fs_760_3,760,760,5976,0.0209961
merge-path,fullb,199187,199187,11708077,0.162109
merge-path,FullChip,2987012,2987012,26621990,0.478027
merge-path,fv1,9604,9604,85264,0.0209961
merge-path,fv2,9801,9801,87025,0.0200195
merge-path,fv3,9801,9801,87025,0.0197754
merge-path,FX_March2010,1319,9498,301899,0.0229492
merge-path,fxm2-16,3900,7335,32972,0.019043
merge-path,fxm2-6,1520,2845,12812,0.0180664
merge-path,fxm3_16,41340,85575,392252,0.0249023
merge-path,fxm3_6,6200,12625,57722,0.019043
merge-path,fxm3_6,5026,5026,94026,0.019043
merge-path,fxm4_6,22400,47185,265442,0.0229492
merge-path,fxm4_6,18892,18892,497844,0.0229492
merge-path,G_n_pin_pout,100000,100000,1002396,0.0458984
merge-path,G1,800,800,38352,0.019043
merge-path,G10,800,800,38352,0.0200195
merge-path,G11,800,800,3200,0.0200195
merge-path,G12,800,800,3200,0.0200195
merge-path,G13,800,800,3200,0.0200195
merge-path,G14,800,800,9388,0.019043
merge-path,G15,800,800,9322,0.019043
merge-path,G16,800,800,9344,0.0180664
merge-path,G17,800,800,9334,0.019043
merge-path,G18,800,800,9388,0.0209961
merge-path,G19,800,800,9322,0.0197754
merge-path,G2,800,800,38352,0.0178223
merge-path,G2_circuit,150102,150102,726674,0.0368652
merge-path,G20,800,800,9344,0.019043
merge-path,G21,800,800,9334,0.0209961
merge-path,G22,2000,2000,39980,0.0197754
merge-path,G23,2000,2000,39980,0.019043
merge-path,G24,2000,2000,39980,0.0200195
merge-path,G25,2000,2000,39980,0.0200195
merge-path,G26,2000,2000,39980,0.0180664
merge-path,G27,2000,2000,39980,0.019043
merge-path,G28,2000,2000,39980,0.0187988
merge-path,G29,2000,2000,39980,0.019043
merge-path,G3,800,800,38352,0.0209961
merge-path,G3_circuit,1585478,1585478,7660826,0.166992
merge-path,G30,2000,2000,39980,0.019043
merge-path,G31,2000,2000,39980,0.019043
merge-path,G32,2000,2000,8000,0.019043
merge-path,G33,2000,2000,8000,0.0200195
merge-path,G34,2000,2000,8000,0.0200195
merge-path,G35,2000,2000,23556,0.019043
merge-path,G36,2000,2000,23532,0.019043
merge-path,G37,2000,2000,23570,0.019043
merge-path,G38,2000,2000,23558,0.019043
merge-path,G39,2000,2000,23556,0.019043
merge-path,g3rmt3m3,5357,5357,207695,0.0219727
merge-path,G4,800,800,38352,0.019043
merge-path,G40,2000,2000,23532,0.0178223
merge-path,G41,2000,2000,23570,0.019043
merge-path,G42,2000,2000,23558,0.019043
merge-path,G43,1000,1000,19980,0.0200195
merge-path,G44,1000,1000,19980,0.019043
merge-path,G45,1000,1000,19980,0.0219727
merge-path,G46,1000,1000,19980,0.0219727
merge-path,G47,1000,1000,19980,0.0200195
merge-path,G48,3000,3000,12000,0.0209961
merge-path,G49,3000,3000,12000,0.0209961
merge-path,G5,800,800,38352,0.0180664
merge-path,G50,3000,3000,12000,0.0200195
merge-path,G51,1000,1000,11818,0.0251465
merge-path,G52,1000,1000,11832,0.0200195
merge-path,G53,1000,1000,11828,0.0180664
merge-path,G54,1000,1000,11832,0.019043
merge-path,G55,5000,5000,24996,0.0187988
merge-path,G56,5000,5000,24996,0.019043
merge-path,G57,5000,5000,20000,0.019043
merge-path,G58,5000,5000,59140,0.0200195
merge-path,G59,5000,5000,59140,0.0180664
merge-path,G6,800,800,38352,0.0200195
merge-path,G60,7000,7000,34296,0.019043
merge-path,G61,7000,7000,34296,0.019043
merge-path,G62,7000,7000,28000,0.0187988
merge-path,G63,7000,7000,82918,0.0209961
merge-path,G64,7000,7000,82918,0.0219727
merge-path,G65,8000,8000,32000,0.0209961
merge-path,G66,9000,9000,36000,0.019043
merge-path,G67,10000,10000,40000,0.0219727
merge-path,G7,800,800,38352,0.0200195
merge-path,g7jac010,2880,2880,19635,0.0178223
merge-path,g7jac010sc,2880,2880,19635,0.019043
merge-path,g7jac020,5850,5850,45465,0.019043
merge-path,g7jac020sc,5850,5850,45465,0.0187988
merge-path,g7jac040,11790,11790,114671,0.0197754
merge-path,g7jac040sc,11790,11790,114671,0.0200195
merge-path,g7jac050sc,14760,14760,157990,0.0209961
merge-path,g7jac060,17730,17730,203316,0.0219727
merge-path,g7jac060sc,17730,17730,203316,0.0209961
merge-path,g7jac080,23670,23670,293976,0.0241699
merge-path,g7jac080sc,23670,23670,293976,0.0229492
merge-path,g7jac100,29610,29610,384636,0.026123
merge-path,g7jac100sc,29610,29610,384636,0.026123
merge-path,g7jac120,35550,35550,475296,0.0268555
merge-path,g7jac120sc,35550,35550,475296,0.0268555
merge-path,g7jac140,41490,41490,565956,0.0300293
merge-path,g7jac140sc,41490,41490,565956,0.0290527
merge-path,g7jac160,47430,47430,656616,0.0297852
merge-path,g7jac160sc,47430,47430,656616,0.0310059
merge-path,g7jac180,53370,53370,747276,0.0358887
merge-path,g7jac180sc,53370,53370,747276,0.0368652
merge-path,g7jac200,59310,59310,837936,0.0380859
merge-path,g7jac200sc,59310,59310,837936,0.0380859
merge-path,G8,800,800,38352,0.0200195
merge-path,G9,800,800,38352,0.019043
merge-path,Ga10As10H30,113081,113081,6115633,0.114014
merge-path,Ga19As19H42,133123,133123,8884839,0.151123
merge-path,ga2010,291086,291086,1418056,0.0571289
merge-path,Ga3As3H12,61349,61349,5970947,0.111084
merge-path,Ga41As41H72,268096,268096,18488476,0.238037
merge-path,GaAsH6,61349,61349,3381809,0.072998
merge-path,gams10a,114,171,407,0.013916
merge-path,gams10am,114,171,407,0.0148926
merge-path,gams30a,354,531,1287,0.0180664
merge-path,gams30am,354,531,1287,0.019043
merge-path,gams60am,714,1071,2607,0.019043
merge-path,GAP-road,23947347,23947347,57708624,1.72095
merge-path,garon1,3175,3175,88927,0.019043
merge-path,garon2,13535,13535,390607,0.0258789
merge-path,gas_sensor,66917,66917,1703365,0.0500488
merge-path,gas_sensor_B,66917,1,744,0.019043
merge-path,gas_sensor_C,28,66917,28,0.0161133
merge-path,gas_sensor_E,66917,66917,66917,0.0200195
merge-path,gas11,459,862,2166,0.019043
merge-path,GD00_a,352,352,458,0.013916
merge-path,GD00_c,638,638,1041,0.0178223
merge-path,GD01_a,311,311,645,0.0178223
merge-path,GD01_Acap,953,953,645,0.019043
merge-path,GD01_b,18,18,37,0.0141602
merge-path,GD01_c,33,33,135,0.013916
merge-path,GD02_a,23,23,87,0.0148926
merge-path,GD02_b,80,80,232,0.0148926
merge-path,GD06_Java,1538,1538,8032,0.0200195
merge-path,GD06_theory,101,101,380,0.0148926
merge-path,GD95_a,36,36,57,0.0148926
merge-path,GD95_b,73,73,96,0.013916
merge-path,GD95_c,62,62,287,0.0129395
merge-path,GD96_a,1096,1096,1677,0.0168457
merge-path,GD96_b,111,111,193,0.013916
merge-path,GD96_c,65,65,250,0.0151367
merge-path,GD96_d,180,180,229,0.0151367
merge-path,GD97_a,84,84,332,0.0148926
merge-path,GD97_b,47,47,264,0.013916
merge-path,GD97_c,452,452,460,0.0180664
merge-path,GD98_a,38,38,50,0.0151367
merge-path,GD98_b,121,121,207,0.0148926
merge-path,GD98_c,112,112,336,0.0168457
merge-path,GD99_b,64,64,252,0.0161133
merge-path,GD99_c,105,105,149,0.013916
merge-path,ge,10099,16369,44825,0.019043
merge-path,Ge87H76,112985,112985,7892195,0.140869
merge-path,Ge99H100,112985,112985,8451395,0.142822
merge-path,gearbox,153746,153746,9080404,0.129883
merge-path,gemat1,4929,10595,47369,0.019043
merge-path,gemat11,4929,4929,33185,0.0178223
merge-path,gemat12,4929,4929,33111,0.0200195
merge-path,gen,769,2561,63086,0.019043
merge-path,gen1,769,2561,63086,0.019043
merge-path,gen2,1121,3264,81855,0.0200195
merge-path,gen4,1537,4298,107103,0.0200195
merge-path,gent113,113,113,655,0.013916
merge-path,Geo_1438,1437960,1437960,63156690,0.7771
merge-path,geom,7343,7343,23796,0.019043
merge-path,germany_osm,11548845,11548845,24738362,0.861816
merge-path,GL6_D_10,163,341,2053,0.0209961
merge-path,GL6_D_6,469,201,2526,0.0200195
merge-path,GL6_D_7,636,470,5378,0.019043
merge-path,GL6_D_8,544,637,6153,0.0209961
merge-path,GL6_D_9,340,545,4349,0.0209961
merge-path,GL7d10,1,60,8,0.0148926
merge-path,GL7d11,1019,60,1513,0.019043
merge-path,GL7d12,8899,1019,37519,0.0200195
merge-path,GL7d13,47271,8899,356232,0.0270996
merge-path,GL7d14,171375,47271,1831183,0.0681152
merge-path,GL7d15,460261,171375,6080381,0.187988
merge-path,GL7d16,955128,460261,14488881,0.371094
merge-path,GL7d17,1548650,955128,25978098,0.646973
merge-path,GL7d18,1955309,1548650,35590540,0.959961
merge-path,GL7d19,1911130,1955309,37322725,1.16797
merge-path,GL7d20,1437547,1911130,29893084,0.908936
merge-path,GL7d21,822922,1437547,18174775,0.491943
merge-path,GL7d22,349443,822922,8251000,0.25415
merge-path,GL7d23,105054,349443,2695430,0.0949707
merge-path,GL7d24,21074,105054,593892,0.0361328
merge-path,GL7d25,2798,21074,81671,0.0209961
merge-path,GL7d26,305,2798,7412,0.019043
merge-path,Glass_10NN,214,214,2986,0.0180664
merge-path,GlossGT,72,72,122,0.0141602
merge-path,goddardRocketProblem_1,831,831,8498,0.0180664
merge-path,goddardRocketProblem_2,867,867,9058,0.0180664
merge-path,goodwin,7320,7320,324784,0.0229492
merge-path,Goodwin_010,1182,1182,32282,0.0200195
merge-path,Goodwin_013,1965,1965,56069,0.0200195
merge-path,Goodwin_017,3317,3317,97773,0.0209961
merge-path,Goodwin_023,6005,6005,182168,0.0209961
merge-path,Goodwin_030,10142,10142,312814,0.0239258
merge-path,Goodwin_040,17922,17922,561677,0.0280762
merge-path,Goodwin_054,32510,32510,1030878,0.0378418
merge-path,Goodwin_071,56021,56021,1797934,0.0498047
merge-path,Goodwin_095,100037,100037,3226066,0.0751953
merge-path,Goodwin_127,178437,178437,5778545,0.116943
merge-path,gr_30_30,900,900,7744,0.0200195
merge-path,graham1,9035,9035,335504,0.0251465
merge-path,graphics,29493,11822,117954,0.0197754
merge-path,gre_1107,1107,1107,5664,0.0200195
merge-path,gre_115,115,115,421,0.0148926
merge-path,gre_185,185,185,1005,0.0209961
merge-path,gre_216a,216,216,876,0.0180664
merge-path,gre_216b,216,216,876,0.019043
merge-path,gre_343,343,343,1435,0.019043
merge-path,gre_512,512,512,2192,0.0180664
merge-path,great-britain_osm,7733822,7733822,16313034,0.521973
merge-path,grid1,252,252,952,0.0209961
merge-path,grid1_dual,224,224,840,0.019043
merge-path,grid2,3296,3296,12864,0.0187988
merge-path,grid2_dual,3136,3136,12224,0.0200195
merge-path,gridgena,48962,48962,512084,0.0288086
merge-path,gsm_106857,589446,589446,21758924,0.339844
merge-path,GT01R,7980,7980,430909,0.0251465
merge-path,gupta1,31802,31802,2164210,0.0510254
merge-path,gupta2,62064,62064,4248286,0.0849609
merge-path,gupta3,16783,16783,9323427,0.125
merge-path,gyro,17361,17361,1021159,0.0410156
merge-path,gyro_B,17361,1,8,0.0209961
merge-path,gyro_C,12,17361,12,0.0161133
merge-path,gyro_k,17361,17361,1021159,0.0378418
merge-path,gyro_m,17361,17361,340431,0.0251465
merge-path,gyro_M,17361,17361,340431,0.0251465
merge-path,H2O,67024,67024,2216736,0.0581055
merge-path,halfb,224617,224617,12387821,0.170898
merge-path,Hamrle1,32,32,98,0.0161133
merge-path,Hamrle1_b,32,1,2,0.0148926
merge-path,Hamrle2,5952,5952,22162,0.019043
merge-path,Hamrle2_b,5952,1,8,0.019043
merge-path,Hamrle3,1447360,1447360,5514242,0.175049
merge-path,Hamrle3_b,1447360,1,440,0.0419922
merge-path,hangGlider_1,360,360,3477,0.0200195
merge-path,hangGlider_2,1647,1647,14754,0.0180664
merge-path,hangGlider_3,10260,10260,92703,0.0209961
merge-path,hangGlider_4,15561,15561,149532,0.0209961
merge-path,hangGlider_5,16011,16011,155246,0.0219727
merge-path,har_10NN,10299,10299,151736,0.0209961
merge-path,Hardesty1,938905,938905,12143314,0.206055
merge-path,Hardesty2,929901,303645,4020731,0.115967
merge-path,Hardesty3,8217820,7591564,40451632,0.725098
merge-path,Harvard500,500,500,2636,0.019043
merge-path,hcircuit,105676,105676,513072,0.0280762
merge-path,heart1,3557,3557,1387773,0.0378418
merge-path,heart2,2339,2339,682797,0.0290527
merge-path,heart3,2339,2339,682797,0.0280762
merge-path,helm2d03,392257,392257,2741935,0.079834
merge-path,helm3d01,32226,32226,428444,0.0270996
merge-path,hep-th,8361,8361,31502,0.019043
merge-path,HEP-th,27240,27240,342437,0.019043
merge-path,HEP-th-new,27770,27770,352807,0.0270996
merge-path,HFE18_96_in,2372,4096,933343,0.0349121
merge-path,hi2010,25016,25016,124126,0.0229492
merge-path,higgs-twitter,456626,456626,14855842,0.278076
merge-path,higgs-twitter_mention,456626,456626,150818,0.0280762
merge-path,higgs-twitter_reply,456626,456626,32523,0.0239258
merge-path,higgs-twitter_retweet,456626,456626,328132,0.0358887
merge-path,hollywood-2009,1139905,1139905,113891327,1.47803
merge-path,hood,220542,220542,10768436,0.153076
merge-path,Hook_1498,1498023,1498023,60917445,0.753906
merge-path,hor_131,434,434,4710,0.0187988
merge-path,HTC_336_4438,226340,226340,904522,0.0419922
merge-path,HTC_336_9129,226340,226340,883422,0.0410156
merge-path,hugebubbles-00000,18318143,18318143,54940162,2.08203
merge-path,hugebubbles-00010,19458087,19458087,58359528,4.01904
merge-path,hugebubbles-00020,21198119,21198119,63580358,4.20801
merge-path,hugetrace-00000,4588484,4588484,13758266,0.428955
merge-path,hugetrace-00010,12057441,12057441,36164358,1.36694
merge-path,hugetrace-00020,16002413,16002413,47997626,2.125
merge-path,hugetric-00000,5824554,5824554,17467046,0.537842
merge-path,hugetric-00010,6592765,6592765,19771708,0.938965
merge-path,hugetric-00020,7122792,7122792,21361554,1.03979
merge-path,human_gene1,22283,22283,24669643,0.290039
merge-path,human_gene2,14340,14340,18068388,0.207031
merge-path,HV15R,2017169,2017169,283073458,3.01489
merge-path,hvdc1,24842,24842,159981,0.0209961
merge-path,hvdc2,189860,189860,1347273,0.0490723
merge-path,hydr1,5308,5308,23752,0.0180664
merge-path,hydr1c,5308,5308,23752,0.0197754
merge-path,hydr1c_A_01,5308,5308,22592,0.0180664
merge-path,hydr1c_A_02,5308,5308,22618,0.0187988
merge-path,hydr1c_A_03,5308,5308,22996,0.019043
merge-path,hydr1c_A_04,5308,5308,22997,0.019043
merge-path,hydr1c_A_05,5308,5308,22904,0.019043
merge-path,hydr1c_A_06,5308,5308,22983,0.019043
merge-path,hydr1c_A_07,5308,5308,22915,0.0180664
merge-path,hydr1c_A_08,5308,5308,23010,0.019043
merge-path,hydr1c_A_09,5308,5308,23000,0.0200195
merge-path,hydr1c_A_10,5308,5308,23036,0.0187988
merge-path,hydr1c_A_11,5308,5308,23563,0.0180664
merge-path,hydr1c_A_12,5308,5308,19503,0.019043
merge-path,hydr1c_A_13,5308,5308,19503,0.019043
merge-path,hydr1c_A_14,5308,5308,19503,0.0180664
merge-path,hydr1c_A_15,5308,5308,19503,0.0200195
merge-path,hydr1c_A_16,5308,5308,23567,0.0178223
merge-path,hydr1c_A_17,5308,5308,19503,0.0200195
merge-path,hydr1c_A_18,5308,5308,19479,0.019043
merge-path,hydr1c_A_19,5308,5308,23530,0.0187988
merge-path,hydr1c_A_20,5308,5308,19503,0.019043
merge-path,hydr1c_A_21,5308,5308,19484,0.019043
merge-path,hydr1c_A_22,5308,5308,23542,0.0180664
merge-path,hydr1c_A_23,5308,5308,19503,0.019043
merge-path,hydr1c_A_24,5308,5308,19486,0.019043
merge-path,hydr1c_A_25,5308,5308,23539,0.0200195
merge-path,hydr1c_A_26,5308,5308,19510,0.0187988
merge-path,hydr1c_A_27,5308,5308,19485,0.019043
merge-path,hydr1c_A_28,5308,5308,19477,0.0170898
merge-path,hydr1c_A_29,5308,5308,23541,0.0168457
merge-path,hydr1c_A_30,5308,5308,19510,0.0187988
merge-path,hydr1c_A_31,5308,5308,19506,0.0200195
merge-path,hydr1c_A_32,5308,5308,23556,0.0178223
merge-path,hydr1c_A_33,5308,5308,19503,0.0180664
merge-path,hydr1c_A_34,5308,5308,19485,0.0200195
merge-path,hydr1c_A_35,5308,5308,23541,0.0178223
merge-path,hydr1c_A_36,5308,5308,19503,0.019043
merge-path,hydr1c_A_37,5308,5308,19495,0.019043
merge-path,hydr1c_A_38,5308,5308,23563,0.0209961
merge-path,hydr1c_A_39,5308,5308,19503,0.019043
merge-path,hydr1c_A_40,5308,5308,19491,0.019043
merge-path,hydr1c_A_41,5308,5308,19468,0.019043
merge-path,hydr1c_A_42,5308,5308,23523,0.0180664
merge-path,hydr1c_A_43,5308,5308,19510,0.019043
merge-path,hydr1c_A_44,5308,5308,19480,0.0200195
merge-path,hydr1c_A_45,5308,5308,23526,0.0187988
merge-path,hydr1c_A_46,5308,5308,19503,0.0200195
merge-path,hydr1c_A_47,5308,5308,19473,0.0180664
merge-path,hydr1c_A_48,5308,5308,23517,0.019043
merge-path,hydr1c_A_49,5308,5308,19503,0.0180664
merge-path,hydr1c_A_50,5308,5308,19494,0.019043
merge-path,hydr1c_A_51,5308,5308,23540,0.0178223
merge-path,hydr1c_A_52,5308,5308,19503,0.0209961
merge-path,hydr1c_A_53,5308,5308,19479,0.019043
merge-path,hydr1c_A_54,5308,5308,23543,0.0180664
merge-path,hydr1c_A_55,5308,5308,19503,0.019043
merge-path,hydr1c_A_56,5308,5308,19495,0.0180664
merge-path,hydr1c_A_57,5308,5308,23555,0.019043
merge-path,hydr1c_A_58,5308,5308,19503,0.0187988
merge-path,hydr1c_A_59,5308,5308,19497,0.019043
merge-path,hydr1c_A_60,5308,5308,19486,0.0178223
merge-path,hydr1c_A_61,5308,5308,23557,0.019043
merge-path,hydr1c_A_62,5308,5308,19503,0.019043
merge-path,hydr1c_A_63,5308,5308,19491,0.0180664
merge-path,hydr1c_A_64,5308,5308,19478,0.019043
merge-path,hydr1c_A_65,5308,5308,23542,0.0180664
merge-path,hydr1c_A_66,5308,5308,19510,0.019043
merge-path,hydr1c_A_67,5308,5308,19502,0.0187988
merge-path,hydr1c_A_68,5308,5308,23557,0.0187988
merge-path,hydr1c_A_69,5308,5308,19503,0.0200195
merge-path,hydr1c_A_70,5308,5308,19492,0.0178223
merge-path,hydr1c_A_71,5308,5308,19488,0.0200195
merge-path,hydr1c_A_72,5308,5308,23553,0.0180664
merge-path,hydr1c_A_73,5308,5308,19510,0.0187988
merge-path,hydr1c_A_74,5308,5308,19494,0.0209961
merge-path,hydr1c_A_75,5308,5308,19468,0.019043
merge-path,hydr1c_A_76,5308,5308,23541,0.0180664
merge-path,hydr1c_S,5308,5308,43841,0.019043
merge-path,hydr1c_Zeros_01,5308,5308,1160,0.019043
merge-path,hydr1c_Zeros_02,5308,5308,1134,0.0178223
merge-path,hydr1c_Zeros_03,5308,5308,756,0.0180664
merge-path,hydr1c_Zeros_04,5308,5308,755,0.0200195
merge-path,hydr1c_Zeros_05,5308,5308,848,0.0200195
merge-path,hydr1c_Zeros_06,5308,5308,769,0.019043
merge-path,hydr1c_Zeros_07,5308,5308,837,0.019043
merge-path,hydr1c_Zeros_08,5308,5308,742,0.019043
merge-path,hydr1c_Zeros_09,5308,5308,752,0.0200195
merge-path,hydr1c_Zeros_10,5308,5308,716,0.0200195
merge-path,hydr1c_Zeros_11,5308,5308,393,0.0180664
merge-path,hydr1c_Zeros_12,5308,5308,389,0.019043
merge-path,hydr1c_Zeros_13,5308,5308,389,0.019043
merge-path,hydr1c_Zeros_14,5308,5308,389,0.019043
merge-path,hydr1c_Zeros_15,5308,5308,389,0.019043
merge-path,hydr1c_Zeros_16,5308,5308,389,0.019043
merge-path,hydr1c_Zeros_17,5308,5308,389,0.019043
merge-path,hydr1c_Zeros_18,5308,5308,413,0.0187988
merge-path,hydr1c_Zeros_19,5308,5308,426,0.019043
merge-path,hydr1c_Zeros_20,5308,5308,389,0.0187988
merge-path,hydr1c_Zeros_21,5308,5308,408,0.0180664
merge-path,hydr1c_Zeros_22,5308,5308,414,0.019043
merge-path,hydr1c_Zeros_23,5308,5308,389,0.019043
merge-path,hydr1c_Zeros_24,5308,5308,406,0.019043
merge-path,hydr1c_Zeros_25,5308,5308,417,0.0180664
merge-path,hydr1c_Zeros_26,5308,5308,382,0.019043
merge-path,hydr1c_Zeros_27,5308,5308,407,0.0180664
merge-path,hydr1c_Zeros_28,5308,5308,415,0.019043
merge-path,hydr1c_Zeros_29,5308,5308,415,0.0180664
merge-path,hydr1c_Zeros_30,5308,5308,382,0.019043
merge-path,hydr1c_Zeros_31,5308,5308,386,0.019043
merge-path,hydr1c_Zeros_32,5308,5308,400,0.019043
merge-path,hydr1c_Zeros_33,5308,5308,389,0.019043
merge-path,hydr1c_Zeros_34,5308,5308,407,0.019043
merge-path,hydr1c_Zeros_35,5308,5308,415,0.0180664
merge-path,hydr1c_Zeros_36,5308,5308,389,0.0180664
merge-path,hydr1c_Zeros_37,5308,5308,397,0.0200195
merge-path,hydr1c_Zeros_38,5308,5308,393,0.019043
merge-path,hydr1c_Zeros_39,5308,5308,389,0.0178223
merge-path,hydr1c_Zeros_40,5308,5308,401,0.019043
merge-path,hydr1c_Zeros_41,5308,5308,424,0.0180664
merge-path,hydr1c_Zeros_42,5308,5308,433,0.0180664
merge-path,hydr1c_Zeros_43,5308,5308,382,0.0187988
merge-path,hydr1c_Zeros_44,5308,5308,412,0.019043
merge-path,hydr1c_Zeros_45,5308,5308,430,0.0180664
merge-path,hydr1c_Zeros_46,5308,5308,389,0.0200195
merge-path,hydr1c_Zeros_47,5308,5308,419,0.0178223
merge-path,hydr1c_Zeros_48,5308,5308,439,0.0178223
merge-path,hydr1c_Zeros_49,5308,5308,389,0.019043
merge-path,hydr1c_Zeros_50,5308,5308,398,0.019043
merge-path,hydr1c_Zeros_51,5308,5308,416,0.019043
merge-path,hydr1c_Zeros_52,5308,5308,389,0.019043
merge-path,hydr1c_Zeros_53,5308,5308,413,0.019043
merge-path,hydr1c_Zeros_54,5308,5308,413,0.0178223
merge-path,hydr1c_Zeros_55,5308,5308,389,0.0200195
merge-path,hydr1c_Zeros_56,5308,5308,397,0.019043
merge-path,hydr1c_Zeros_57,5308,5308,401,0.0178223
merge-path,hydr1c_Zeros_58,5308,5308,389,0.0187988
merge-path,hydr1c_Zeros_59,5308,5308,395,0.0178223
merge-path,hydr1c_Zeros_60,5308,5308,406,0.0180664
merge-path,hydr1c_Zeros_61,5308,5308,399,0.019043
merge-path,hydr1c_Zeros_62,5308,5308,389,0.019043
merge-path,hydr1c_Zeros_63,5308,5308,401,0.019043
merge-path,hydr1c_Zeros_64,5308,5308,414,0.019043
merge-path,hydr1c_Zeros_65,5308,5308,414,0.019043
merge-path,hydr1c_Zeros_66,5308,5308,382,0.019043
merge-path,hydr1c_Zeros_67,5308,5308,390,0.0187988
merge-path,hydr1c_Zeros_68,5308,5308,399,0.019043
merge-path,hydr1c_Zeros_69,5308,5308,389,0.0178223
merge-path,hydr1c_Zeros_70,5308,5308,400,0.0187988
merge-path,hydr1c_Zeros_71,5308,5308,404,0.0178223
merge-path,hydr1c_Zeros_72,5308,5308,403,0.019043
merge-path,hydr1c_Zeros_73,5308,5308,382,0.0180664
merge-path,hydr1c_Zeros_74,5308,5308,398,0.019043
merge-path,hydr1c_Zeros_75,5308,5308,424,0.0209961
merge-path,hydr1c_Zeros_76,5308,5308,415,0.019043
merge-path,ia2010,216007,216007,1021170,0.0419922
merge-path,ibm_matrix_2,51448,51448,1056610,0.0400391
merge-path,ibm32,32,32,126,0.0158691
merge-path,iChem_Jacobian_b,274087,1,2337,0.0219727
merge-path,id2010,149842,149842,728264,0.0378418
merge-path,ifiss_mat,96307,96307,3599932,0.078125
merge-path,IG5-10,652,976,10273,0.0209961
merge-path,IG5-11,1227,1692,22110,0.019043
merge-path,IG5-12,2296,2875,46260,0.019043
merge-path,IG5-13,3994,4731,91209,0.019043
merge-path,IG5-14,6735,7621,173337,0.0209961
merge-path,IG5-15,11369,11987,323509,0.0229492
merge-path,IG5-16,18846,18485,588326,0.027832
merge-path,IG5-17,30162,27944,1035008,0.0390625
merge-path,IG5-18,47894,41550,1790490,0.0510254
merge-path,IG5-6,30,77,251,0.0148926
merge-path,IG5-7,62,150,549,0.013916
merge-path,IG5-8,156,292,1711,0.019043
merge-path,IG5-9,342,540,4570,0.019043
merge-path,igbt3,10938,10938,234006,0.0209961
merge-path,iiasa,669,3639,7317,0.0187988
merge-path,il2010,451554,451554,2164464,0.0820312
merge-path,Ill_Stokes,20896,20896,191368,0.0219727
merge-path,illc1033,1033,320,4732,0.019043
merge-path,illc1850,1850,712,8758,0.019043
merge-path,image_interp,240000,120000,711683,0.0410156
merge-path,imagesensor,118758,118758,1893170,0.0529785
merge-path,IMDB,428440,896308,3782463,0.141113
merge-path,impcol_a,207,207,572,0.013916
merge-path,impcol_b,59,59,312,0.0151367
merge-path,impcol_c,137,137,411,0.013916
merge-path,impcol_d,425,425,1339,0.0209961
merge-path,impcol_e,225,225,1308,0.0180664
merge-path,in-2004,1382908,1382908,16917053,0.261963
merge-path,in2010,267071,267071,1281716,0.052002
merge-path,indianpines_10NN,9144,9144,124656,0.0209961
merge-path,indochina-2004,7414866,7414866,194109311,2.32886
merge-path,init_adder1,1813,1813,11156,0.019043
merge-path,inlet,11730,11730,328323,0.0241699
merge-path,inlet_B,11730,2,39,0.0219727
merge-path,inlet_C,1,11730,64,0.013916
merge-path,inlet_E,11730,11730,95316,0.0219727
merge-path,inline_1,503712,503712,36816342,0.457031
merge-path,ins2,309412,309412,2751484,0.0800781
merge-path,internet,124651,124651,207214,0.0231934
