kernel,dataset,rows,cols,nnzs,elapsed
cusparse,saylr3,1000,1000,3750,0.0529785
cusparse,bcspwr07,1612,1612,5824,0.052002
cusparse,well1850,1850,712,8758,0.0510254
cusparse,curtis54,54,54,291,0.0439453
cusparse,west0655,655,655,2854,0.052002
cusparse,bcsstm02,66,66,66,0.0461426
cusparse,plat1919,1919,1919,32399,0.0529785
cusparse,bcsstm08,1074,1074,1074,0.0500488
cusparse,orsreg_1,2205,2205,14133,0.0529785
cusparse,nos6,675,675,3255,0.0529785
cusparse,orani678,2529,2529,90158,0.0529785
cusparse,orani678_b,2529,86,297,0.0490723
cusparse,mahindas,1258,1258,7682,0.0549316
cusparse,mahindas_b,1258,55,162,0.0461426
cusparse,bcsstk17,10974,10974,428650,0.0600586
cusparse,can_62,62,62,218,0.0449219
cusparse,dwt_198,198,198,1392,0.0471191
cusparse,bcsstm23,3134,3134,3134,0.0568848
cusparse,494_bus,494,494,1666,0.046875
cusparse,bcsstk25,15439,15439,252241,0.0610352
cusparse,str_0,363,363,2454,0.052002
cusparse,can_1072,1072,1072,12444,0.0539551
cusparse,orsirr_1,1030,1030,6858,0.052002
cusparse,watt_1,1856,1856,11360,0.0529785
cusparse,gre_512,512,512,2192,0.0498047
cusparse,dwt_503,503,503,6027,0.0559082
cusparse,bcsstm11,1473,1473,1473,0.0529785
cusparse,fs_183_6,183,183,1069,0.0458984
cusparse,aft01,8205,8205,125567,0.052002
cusparse,mri2,63240,147456,569160,0.0681152
cusparse,mri1,65536,147456,589824,0.0678711
cusparse,nlpkkt80,1062400,1062400,28704672,0.433105
cusparse,nlpkkt120,3542400,3542400,96845792,1.30688
cusparse,windtunnel_evap3d,40816,40816,2730600,0.0969238
cusparse,windtunnel_evap2d,8256,8256,233468,0.0559082
cusparse,dielFilterV2real,1157456,1157456,48538952,0.639893
cusparse,nlpkkt160,8345600,8345600,229518112,3.0791
cusparse,gsm_106857,589446,589446,21758924,0.363037
cusparse,extr1,2837,2837,11407,0.0529785
cusparse,hydr1,5308,5308,23752,0.0568848
cusparse,hydr1c_A_45,5308,5308,23526,0.0549316
cusparse,hydr1c_A_39,5308,5308,19503,0.052002
cusparse,hydr1c_Zeros_17,5308,5308,389,0.0568848
cusparse,hydr1c_Zeros_10,5308,5308,716,0.0598145
cusparse,hydr1c_A_42,5308,5308,23523,0.0510254
cusparse,hydr1c_A_30,5308,5308,19510,0.0568848
cusparse,hydr1c_Zeros_62,5308,5308,389,0.0598145
cusparse,hydr1c_Zeros_65,5308,5308,414,0.0600586
cusparse,hydr1c_A_37,5308,5308,19495,0.0568848
cusparse,hydr1c_Zeros_19,5308,5308,426,0.0588379
cusparse,hydr1c_Zeros_50,5308,5308,398,0.0549316
cusparse,hydr1c_A_02,5308,5308,22618,0.052002
cusparse,hydr1c_A_05,5308,5308,22904,0.0529785
cusparse,hydr1c_Zeros_57,5308,5308,401,0.0571289
cusparse,hydr1c_Zeros_25,5308,5308,417,0.0581055
cusparse,hydr1c_Zeros_59,5308,5308,395,0.0610352
cusparse,hydr1c_A_70,5308,5308,19492,0.0529785
cusparse,hydr1c_Zeros_22,5308,5308,414,0.0581055
cusparse,hydr1c_A_61,5308,5308,23557,0.0500488
cusparse,hydr1c_Zeros_33,5308,5308,389,0.0568848
cusparse,hydr1c_Zeros_34,5308,5308,407,0.0578613
cusparse,dielFilterV3real,1102824,1102824,89306020,1.052
cusparse,hydr1c_Zeros_48,5308,5308,439,0.0588379
cusparse,hydr1c_A_66,5308,5308,19510,0.0559082
cusparse,hydr1c_A_14,5308,5308,19503,0.052002
cusparse,hydr1c_Zeros_46,5308,5308,389,0.059082
cusparse,hydr1c_A_68,5308,5308,23557,0.0529785
cusparse,hydr1c_Zeros_41,5308,5308,424,0.0571289
cusparse,hydr1c_S,5308,5308,43841,0.0480957
cusparse,hydr1c_Zeros_74,5308,5308,398,0.0598145
cusparse,hydr1c_A_13,5308,5308,19503,0.0478516
cusparse,hydr1c_Zeros_08,5308,5308,742,0.0551758
cusparse,hydr1c_A_26,5308,5308,19510,0.0490723
cusparse,hydr1c_Zeros_73,5308,5308,382,0.0568848
cusparse,hydr1c_A_21,5308,5308,19484,0.052002
cusparse,hydr1c_Zeros_01,5308,5308,1160,0.0617676
cusparse,hydr1c_A_53,5308,5308,19479,0.0539551
cusparse,hydr1c_A_54,5308,5308,23543,0.0529785
cusparse,hydr1c_Zeros_06,5308,5308,769,0.0598145
cusparse,hydr1c_A_28,5308,5308,19477,0.0510254
cusparse,hydr1c_A_71,5308,5308,19488,0.0529785
cusparse,hydr1c_Zeros_24,5308,5308,406,0.0581055
cusparse,hydr1c_Zeros_23,5308,5308,389,0.0561523
cusparse,hydr1c_A_76,5308,5308,23541,0.0571289
cusparse,hydr1c_Zeros_58,5308,5308,389,0.0500488
cusparse,hydr1c_Zeros_56,5308,5308,397,0.0600586
cusparse,hydr1c_A_04,5308,5308,22997,0.0510254
cusparse,hydr1c_Zeros_51,5308,5308,416,0.0549316
cusparse,hydr1c_A_03,5308,5308,22996,0.0500488
cusparse,hydr1c_Zeros_64,5308,5308,414,0.059082
cusparse,hydr1c_A_36,5308,5308,19503,0.0559082
cusparse,hydr1c_Zeros_18,5308,5308,413,0.0568848
cusparse,hydr1c_A_31,5308,5308,19506,0.0551758
cusparse,hydr1c_Zeros_11,5308,5308,393,0.0588379
cusparse,hydr1c_Zeros_63,5308,5308,401,0.059082
cusparse,hydr1c_A_44,5308,5308,19480,0.052002
cusparse,hydr1c_A_43,5308,5308,19510,0.052002
cusparse,hydr1c_A_38,5308,5308,23563,0.052002
cusparse,hydr1c_Zeros_16,5308,5308,389,0.0598145
cusparse,hydr1c_Zeros_07,5308,5308,837,0.0578613
cusparse,hydr1c_A_55,5308,5308,19503,0.0539551
cusparse,hydr1c_A_52,5308,5308,19503,0.052002
cusparse,hydr1c_A_29,5308,5308,23541,0.0488281
cusparse,hydr1c_Zeros_72,5308,5308,403,0.0561523
cusparse,hydr1c_A_20,5308,5308,19503,0.0529785
cusparse,hydr1c_Zeros_75,5308,5308,424,0.0588379
cusparse,hydr1c_Zeros_09,5308,5308,752,0.0610352
cusparse,hydr1c_A_27,5308,5308,19485,0.052002
cusparse,hydr1c_Zeros_40,5308,5308,401,0.0600586
cusparse,hydr1c_A_12,5308,5308,19503,0.0549316
cusparse,hydr1c_A_15,5308,5308,19503,0.0568848
cusparse,hydr1c_Zeros_47,5308,5308,419,0.0578613
cusparse,hydr1c_A_69,5308,5308,19503,0.0559082
cusparse,hydr1c_Zeros_35,5308,5308,415,0.0549316
cusparse,hydr1c_A_67,5308,5308,19502,0.0539551
cusparse,hydr1c_Zeros_49,5308,5308,389,0.0510254
cusparse,hydr1c_Zeros_32,5308,5308,400,0.0610352
cusparse,hydr1c_A_60,5308,5308,19486,0.0471191
cusparse,hydr1c_Zeros_03,5308,5308,756,0.0610352
cusparse,hydr1c_A_51,5308,5308,23540,0.0568848
cusparse,hydr1c_A_56,5308,5308,19495,0.0500488
cusparse,hydr1c_Zeros_04,5308,5308,755,0.0568848
cusparse,hydr1c_Zeros_76,5308,5308,415,0.0581055
cusparse,hydr1c_A_58,5308,5308,19503,0.0549316
cusparse,hydr1c_A_23,5308,5308,19503,0.0578613
cusparse,hydr1c_A_24,5308,5308,19486,0.052002
cusparse,hydr1c_Zeros_38,5308,5308,393,0.059082
cusparse,hydr1c_Zeros_71,5308,5308,404,0.0549316
cusparse,nlpkkt200,16240000,16240000,448225632,5.87402
cusparse,hydr1c_Zeros_44,5308,5308,412,0.0571289
cusparse,hydr1c_A_16,5308,5308,23567,0.0559082
cusparse,hydr1c_Zeros_43,5308,5308,382,0.0571289
cusparse,hydr1c_A_11,5308,5308,23563,0.0578613
cusparse,hydr1c_Zeros_31,5308,5308,386,0.0561523
cusparse,hydr1c_A_63,5308,5308,19491,0.0458984
cusparse,hydr1c_Zeros_36,5308,5308,389,0.0578613
cusparse,hydr1c_A_18,5308,5308,19479,0.0549316
cusparse,hydr1c_A_64,5308,5308,19478,0.0478516
cusparse,hydr1c_A_09,5308,5308,23000,0.0559082
cusparse,hydr1c_Zeros_27,5308,5308,407,0.0578613
cusparse,hydr1c_A_75,5308,5308,19468,0.0480957
cusparse,hydr1c_A_72,5308,5308,23553,0.0529785
cusparse,hydr1c_Zeros_52,5308,5308,389,0.0600586
cusparse,hydr1c_Zeros_20,5308,5308,389,0.0529785
cusparse,hydr1c_Zeros_29,5308,5308,415,0.0561523
cusparse,hydr1c_A_07,5308,5308,22915,0.0529785
cusparse,hydr1c_Zeros_55,5308,5308,389,0.0529785
cusparse,hydr1c_A_32,5308,5308,23556,0.0529785
cusparse,hydr1c_A_49,5308,5308,19503,0.0500488
cusparse,hydr1c_Zeros_60,5308,5308,406,0.0561523
cusparse,hydr1c_Zeros_67,5308,5308,390,0.0600586
cusparse,hydr1c_A_35,5308,5308,23541,0.052002
cusparse,hydr1c_A_47,5308,5308,19473,0.0449219
cusparse,hydr1c_Zeros_69,5308,5308,389,0.0600586
cusparse,hydr1c_Zeros_15,5308,5308,389,0.0581055
cusparse,hydr1c_Zeros_12,5308,5308,389,0.0559082
cusparse,hydr1c_A_40,5308,5308,19491,0.0529785
cusparse,hydr1c_Zeros_37,5308,5308,397,0.0610352
cusparse,hydr1c_A_19,5308,5308,23530,0.0568848
cusparse,hydr1c_A_65,5308,5308,23542,0.0510254
cusparse,hydr1c_A_62,5308,5308,19503,0.0529785
cusparse,hydr1c_Zeros_30,5308,5308,382,0.0568848
cusparse,hydr1c_Zeros_42,5308,5308,433,0.0571289
cusparse,hydr1c_A_10,5308,5308,23036,0.0498047
cusparse,hydr1c,5308,5308,23752,0.0539551
cusparse,hydr1c_Zeros_39,5308,5308,389,0.0588379
cusparse,hydr1c_A_17,5308,5308,19503,0.0571289
cusparse,hydr1c_Zeros_45,5308,5308,430,0.0610352
cusparse,hydr1c_A_22,5308,5308,23542,0.0539551
cusparse,hydr1c_Zeros_70,5308,5308,400,0.059082
cusparse,hydr1c_A_59,5308,5308,19497,0.0561523
cusparse,hydr1c_A_25,5308,5308,23539,0.0500488
cusparse,hydr1c_A_57,5308,5308,23555,0.0529785
cusparse,hydr1c_Zeros_05,5308,5308,848,0.0559082
cusparse,hydr1c_Zeros_02,5308,5308,1134,0.0610352
cusparse,hydr1c_A_50,5308,5308,19494,0.0510254
cusparse,hydr1c_Zeros_13,5308,5308,389,0.0568848
cusparse,hydr1c_A_41,5308,5308,19468,0.0510254
cusparse,hydr1c_A_46,5308,5308,19503,0.0529785
cusparse,hydr1c_Zeros_68,5308,5308,399,0.059082
cusparse,hydr1c_Zeros_14,5308,5308,389,0.0571289
cusparse,hydr1c_A_48,5308,5308,23517,0.0529785
cusparse,hydr1c_Zeros_66,5308,5308,382,0.0539551
cusparse,hydr1c_A_34,5308,5308,19485,0.0539551
cusparse,hydr1c_A_33,5308,5308,19503,0.052002
cusparse,hydr1c_Zeros_61,5308,5308,399,0.0581055
cusparse,hydr1c_A_06,5308,5308,22983,0.0559082
cusparse,hydr1c_Zeros_28,5308,5308,415,0.059082
cusparse,hydr1c_Zeros_54,5308,5308,413,0.059082
cusparse,hydr1c_Zeros_53,5308,5308,413,0.0600586
cusparse,hydr1c_A_01,5308,5308,22592,0.0539551
cusparse,hydr1c_A_73,5308,5308,19510,0.052002
cusparse,hydr1c_Zeros_21,5308,5308,408,0.0559082
cusparse,hydr1c_A_08,5308,5308,23010,0.0571289
cusparse,hydr1c_Zeros_26,5308,5308,382,0.0561523
cusparse,hydr1c_A_74,5308,5308,19494,0.0549316
cusparse,extr1b_Zeros_02,2836,2836,439,0.0529785
cusparse,extr1b_A_06,2836,2836,10966,0.0529785
cusparse,extr1b_A_01,2836,2836,10965,0.0571289
cusparse,extr1b_Zeros_05,2836,2836,439,0.0529785
cusparse,extr1b_A_08,2836,2836,9053,0.0539551
cusparse,extr1b_A_41,2836,2836,9053,0.0561523
cusparse,extr1b_Zeros_39,2836,2836,175,0.0510254
cusparse,extr1b_Zeros_42,2836,2836,174,0.0539551
cusparse,extr1b_A_34,2836,2836,11404,0.0568848
cusparse,extr1b_Zeros_30,2836,2836,174,0.0529785
cusparse,extr1b_Zeros_37,2836,2836,174,0.0529785
cusparse,extr1b_A_33,2836,2836,9052,0.0529785
cusparse,extr1b_Zeros_26,2836,2836,174,0.0510254
cusparse,extr1b_A_22,2836,2836,9053,0.0559082
cusparse,extr1b_A_25,2836,2836,9053,0.0549316
cusparse,extr1b_Zeros_21,2836,2836,174,0.0529785
cusparse,extr1b_Zeros_28,2836,2836,175,0.0551758
cusparse,extr1b_A_19,2836,2836,11404,0.0551758
cusparse,extr1b_A_10,2836,2836,9053,0.060791
cusparse,extr1b_Zeros_14,2836,2836,175,0.0529785
cusparse,extr1b_Zeros_13,2836,2836,174,0.052002
cusparse,extr1b_A_17,2836,2836,11404,0.0529785
cusparse,extr1b_Zeros_36,2836,2836,174,0.0551758
cusparse,extr1b_A_32,2836,2836,9053,0.0539551
cusparse,extr1b_A_35,2836,2836,9053,0.0549316
cusparse,extr1b_Zeros_31,2836,2836,174,0.0541992
cusparse,extr1b_Zeros_43,2836,2836,174,0.052002
cusparse,extr1b_A_40,2836,2836,11404,0.052002
cusparse,extr1b_Zeros_38,2836,2836,174,0.0549316
cusparse,extr1b_Zeros_44,2836,2836,175,0.0549316
cusparse,extr1b_A_09,2836,2836,9053,0.0559082
cusparse,extr1b_Zeros_04,2836,2836,439,0.0529785
cusparse,extr1b_Zeros_03,2836,2836,439,0.0539551
cusparse,extr1b_A_07,2836,2836,11405,0.0529785
cusparse,extr1b_Zeros_12,2836,2836,174,0.0610352
cusparse,extr1b_A_16,2836,2836,9052,0.0559082
cusparse,extr1b_A_11,2836,2836,9053,0.0529785
cusparse,extr1b_Zeros_15,2836,2836,175,0.046875
cusparse,extr1b_A_18,2836,2836,9052,0.052002
cusparse,extr1b_Zeros_29,2836,2836,175,0.052002
cusparse,extr1b_A_24,2836,2836,11404,0.0529785
cusparse,extr1b_Zeros_20,2836,2836,174,0.0539551
cusparse,extr1b_Zeros_27,2836,2836,174,0.0539551
cusparse,extr1b_A_23,2836,2836,9052,0.0559082
cusparse,extr1b_A_12,2836,2836,9053,0.0551758
cusparse,extr1b_Zeros_16,2836,2836,175,0.0510254
cusparse,extr1b_Zeros_11,2836,2836,174,0.0539551
cusparse,extr1b_A_15,2836,2836,9052,0.0551758
cusparse,extr1b_Zeros_18,2836,2836,175,0.0529785
cusparse,extr1b_A_29,2836,2836,11404,0.0510254
cusparse,extr1b_Zeros_24,2836,2836,175,0.0629883
cusparse,extr1b_A_20,2836,2836,9053,0.0539551
cusparse,extr1b_A_27,2836,2836,9053,0.0549316
cusparse,extr1b_Zeros_23,2836,2836,175,0.0490723
cusparse,extr1b_S,2836,2836,20800,0.0532227
cusparse,extr1b_A_36,2836,2836,9053,0.0500488
cusparse,extr1b_Zeros_32,2836,2836,174,0.0578613
cusparse,extr1b_Zeros_35,2836,2836,174,0.0529785
cusparse,extr1b_A_31,2836,2836,11405,0.0529785
cusparse,extr1b_A_43,2836,2836,9053,0.052002
cusparse,extr1b_Zeros_40,2836,2836,175,0.0507812
cusparse,extr1b_A_38,2836,2836,9053,0.052002
cusparse,extr1b_A_44,2836,2836,9052,0.0529785
cusparse,extr1b,2836,2836,11404,0.0529785
cusparse,extr1b_Zeros_09,2836,2836,174,0.0500488
cusparse,extr1b_A_04,2836,2836,10965,0.0510254
cusparse,extr1b_A_03,2836,2836,10965,0.052002
cusparse,extr1b_Zeros_07,2836,2836,174,0.0498047
cusparse,extr1b_A_26,2836,2836,11405,0.0510254
cusparse,extr1b_Zeros_22,2836,2836,174,0.0500488
cusparse,extr1b_Zeros_25,2836,2836,174,0.052002
cusparse,extr1b_A_21,2836,2836,11405,0.0541992
cusparse,extr1b_A_28,2836,2836,9052,0.0500488
cusparse,extr1b_Zeros_19,2836,2836,175,0.052002
cusparse,extr1b_Zeros_10,2836,2836,174,0.0507812
cusparse,extr1b_A_14,2836,2836,9052,0.0559082
cusparse,extr1b_A_13,2836,2836,9053,0.0539551
cusparse,extr1b_Zeros_17,2836,2836,175,0.0461426
cusparse,extr1b_A_02,2836,2836,10965,0.0510254
cusparse,extr1b_Zeros_06,2836,2836,438,0.0539551
cusparse,extr1b_Zeros_01,2836,2836,439,0.0529785
cusparse,extr1b_A_05,2836,2836,10965,0.0529785
cusparse,extr1b_Zeros_08,2836,2836,174,0.0529785
cusparse,extr1b_Zeros_41,2836,2836,174,0.0529785
cusparse,extr1b_A_39,2836,2836,9052,0.052002
cusparse,extr1b_A_42,2836,2836,11405,0.0539551
cusparse,extr1b_Zeros_34,2836,2836,175,0.0488281
cusparse,extr1b_A_30,2836,2836,9053,0.0551758
cusparse,extr1b_A_37,2836,2836,11405,0.0510254
cusparse,extr1b_Zeros_33,2836,2836,175,0.0488281
cusparse,rdist2,3198,3198,56934,0.0529785
cusparse,radfr1,1048,1048,13299,0.0539551
cusparse,rdist3a,2398,2398,61896,0.0510254
cusparse,rdist1,4134,4134,94408,0.0529785
cusparse,Cities,55,46,1342,0.045166
cusparse,Kohonen,4470,4470,12731,0.0539551
cusparse,GD97_a,84,84,332,0.045166
cusparse,Tina_AskCog,11,11,36,0.046875
cusparse,Ragusa18,23,23,64,0.0422363
cusparse,GD99_c,105,105,149,0.0488281
cusparse,EVA,8497,8497,6726,0.0610352
cusparse,football,35,35,118,0.0561523
cusparse,Stranke94,10,10,90,0.0439453
cusparse,Sandi_sandi,314,360,613,0.0461426
cusparse,EAT_RS,23219,23219,325592,0.059082
cusparse,HEP-th-new,27770,27770,352807,0.064209
cusparse,divorce,50,9,225,0.0490723
cusparse,FA,10617,10617,72176,0.0529785
cusparse,SmaGri,1059,1059,4919,0.052002
cusparse,Erdos02,6927,6927,16944,0.0568848
cusparse,HEP-th,27240,27240,342437,0.0632324
cusparse,GD98_c,112,112,336,0.0439453
cusparse,GD96_a,1096,1096,1677,0.0500488
cusparse,GD95_b,73,73,96,0.0449219
cusparse,GD01_Acap,953,953,645,0.0488281
cusparse,GD01_b,18,18,37,0.0449219
cusparse,GD02_a,23,23,87,0.0478516
cusparse,GD00_a,352,352,458,0.0478516
cusparse,foldoc,13356,13356,120238,0.0507812
cusparse,GD06_theory,101,101,380,0.046875
cusparse,WorldCities,315,100,7518,0.052002
cusparse,dictionary28,52652,52652,178076,0.0649414
cusparse,GD97_b,47,47,264,0.0429688
cusparse,Tina_DisCal,11,11,41,0.0439453
cusparse,Lederberg,8843,8843,41601,0.0539551
cusparse,patents_main,240547,240547,560943,0.0771484
cusparse,Sandi_authors,86,86,248,0.046875
cusparse,geom,7343,7343,23796,0.0571289
cusparse,USpowerGrid,4941,4941,13188,0.0490723
cusparse,internet,124651,124651,207214,0.0649414
cusparse,Ragusa16,24,24,81,0.0429688
cusparse,GlossGT,72,72,122,0.046875
cusparse,GD95_a,36,36,57,0.0449219
cusparse,GD96_b,111,111,193,0.0458984
cusparse,EPA,4772,4772,8965,0.0568848
cusparse,GD02_b,80,80,232,0.0400391
cusparse,GD01_a,311,311,645,0.0449219
cusparse,Zewail,6752,6752,54233,0.0539551
cusparse,Tina_DisCog,11,11,48,0.046875
cusparse,GD95_c,62,62,287,0.0439453
cusparse,Erdos991,492,492,2834,0.0498047
cusparse,Wordnet3,82670,82670,132964,0.0600586
cusparse,GD01_c,33,33,135,0.0461426
cusparse,SciMet,3084,3084,10413,0.052002
cusparse,SmallW,396,396,994,0.0471191
cusparse,IMDB,428440,896308,3782463,0.162109
cusparse,ODLIS,2909,2909,18246,0.0559082
cusparse,Erdos982,5822,5822,14750,0.0539551
cusparse,GD98_b,121,121,207,0.0480957
cusparse,yeast,2361,2361,13828,0.0549316
cusparse,GD99_b,64,64,252,0.0449219
cusparse,GD00_c,638,638,1041,0.0471191
cusparse,Erdos972,5488,5488,14170,0.052002
cusparse,Reuters911_Day_28,13332,13332,7632,0.0620117
cusparse,Reuters911_Day_54,13332,13332,6780,0.0610352
cusparse,Reuters911_Day_53,13332,13332,6930,0.0610352
cusparse,Reuters911,13332,13332,296076,0.0559082
cusparse,Reuters911_Day_21,13332,13332,7086,0.0629883
cusparse,Reuters911_Day_26,13332,13332,6250,0.0649414
cusparse,Reuters911_Day_13,13332,13332,4264,0.0791016
cusparse,Reuters911_Day_14,13332,13332,5390,0.065918
cusparse,Reuters911_Day_66,13332,13332,4548,0.0698242
cusparse,Reuters911_Day_61,13332,13332,5152,0.0678711
cusparse,Reuters911_Day_05,13332,13332,17668,0.0539551
cusparse,Reuters911_Day_02,13332,13332,27838,0.0539551
cusparse,Reuters911_Day_37,13332,13332,7350,0.064209
cusparse,Reuters911_Day_30,13332,13332,6152,0.065918
cusparse,Reuters911_Day_42,13332,13332,4486,0.0639648
cusparse,Reuters911_Day_39,13332,13332,7136,0.0649414
cusparse,Reuters911_Day_45,13332,13332,5158,0.0698242
cusparse,Reuters911_Day_60,13332,13332,5766,0.064209
cusparse,Reuters911_Day_15,13332,13332,11508,0.0568848
cusparse,Reuters911_Day_12,13332,13332,5550,0.0671387
cusparse,Reuters911_Day_27,13332,13332,7220,0.0639648
cusparse,Reuters911_Day_20,13332,13332,5966,0.064209
cusparse,Reuters911_Day_52,13332,13332,7046,0.0629883
cusparse,Reuters911_Day_29,13332,13332,5682,0.0671387
cusparse,Reuters911_Day_55,13332,13332,5304,0.0678711
cusparse,Reuters911_Day_38,13332,13332,5882,0.0620117
cusparse,Reuters911_Day_44,13332,13332,5870,0.0610352
cusparse,Reuters911_Day_43,13332,13332,4748,0.0649414
cusparse,Reuters911_Day_31,13332,13332,8050,0.059082
cusparse,Reuters911_Day_36,13332,13332,7644,0.0620117
cusparse,Reuters911_Day_03,13332,13332,14902,0.0541992
cusparse,Reuters911_Day_04,13332,13332,12464,0.0581055
cusparse,Reuters911_Day_40,13332,13332,6266,0.0639648
cusparse,Reuters911_Day_47,13332,13332,6400,0.0649414
cusparse,Reuters911_Day_35,13332,13332,7096,0.0629883
cusparse,Reuters911_Day_49,13332,13332,6270,0.0620117
cusparse,Reuters911_Day_32,13332,13332,6248,0.0651855
cusparse,Reuters911_Day_07,13332,13332,9204,0.0610352
cusparse,Reuters911_Day_09,13332,13332,7768,0.0620117
cusparse,Reuters911_Day_64,13332,13332,4700,0.0678711
cusparse,Reuters911_Day_18,13332,13332,6810,0.0639648
cusparse,Reuters911_Day_63,13332,13332,3910,0.078125
cusparse,Reuters911_Day_11,13332,13332,10240,0.0610352
cusparse,Reuters911_Day_16,13332,13332,9786,0.059082
cusparse,Reuters911_Day_23,13332,13332,5986,0.0639648
cusparse,Reuters911_Day_24,13332,13332,4792,0.0710449
cusparse,Reuters911_Day_58,13332,13332,4362,0.0671387
cusparse,Reuters911_Day_56,13332,13332,7976,0.0649414
cusparse,Reuters911_Day_51,13332,13332,5778,0.0629883
cusparse,Reuters911_Day_08,13332,13332,6874,0.0620117
cusparse,Reuters911_Day_01,13332,13332,18636,0.0561523
cusparse,Reuters911_Day_06,13332,13332,15890,0.0610352
cusparse,Reuters911_Day_33,13332,13332,6064,0.0620117
cusparse,Reuters911_Day_34,13332,13332,6136,0.065918
cusparse,Reuters911_Day_48,13332,13332,5838,0.0690918
cusparse,Reuters911_Day_46,13332,13332,4974,0.0668945
cusparse,Reuters911_Day_41,13332,13332,5548,0.0639648
cusparse,Reuters911_Day_50,13332,13332,6364,0.0620117
cusparse,Reuters911_Day_57,13332,13332,3778,0.0681152
cusparse,Reuters911_Day_25,13332,13332,7644,0.0620117
cusparse,Reuters911_Day_59,13332,13332,6190,0.0639648
cusparse,Reuters911_Day_22,13332,13332,7132,0.0610352
cusparse,Reuters911_Day_17,13332,13332,7374,0.064209
cusparse,Reuters911_Day_10,13332,13332,9410,0.0598145
cusparse,Reuters911_Day_62,13332,13332,3994,0.0668945
cusparse,Reuters911_Day_65,13332,13332,4264,0.0700684
cusparse,Reuters911_Day_19,13332,13332,3770,0.0678711
cusparse,Journals,124,124,12068,0.0549316
cusparse,GD96_c,65,65,250,0.0419922
cusparse,Roget,1022,1022,5075,0.0471191
cusparse,Erdos992,6100,6100,15030,0.0620117
cusparse,California,9664,9664,16150,0.0561523
cusparse,Tina_AskCal,11,11,29,0.0458984
cusparse,GD98_a,38,38,50,0.0458984
cusparse,Erdos981,485,485,2762,0.0571289
cusparse,GD06_Java,1538,1538,8032,0.0549316
cusparse,CSphd,1882,1882,1740,0.0500488
cusparse,Erdos971,472,472,2628,0.0529785
cusparse,patents,3774768,3774768,14970767,0.888916
cusparse,GD97_c,452,452,460,0.0429688
cusparse,GD96_d,180,180,229,0.0439453
cusparse,EAT_SR,23219,23219,325589,0.0620117
cusparse,USAir97,332,332,4252,0.0510254
cusparse,airfoil_2d,14214,14214,259688,0.0561523
cusparse,p2p-Gnutella25,22687,22687,54705,0.0549316
cusparse,roadNet-PA,1090920,1090920,3083796,0.13501
cusparse,loc-Brightkite,58228,58228,428156,0.064209
cusparse,as-Skitter,1696415,1696415,22190596,0.418945
cusparse,p2p-Gnutella04,10879,10879,39994,0.0561523
cusparse,higgs-twitter_retweet,456626,456626,328132,0.0830078
cusparse,higgs-twitter_reply,456626,456626,32523,0.167969
cusparse,higgs-twitter_mention,456626,456626,150818,0.0917969
cusparse,amazon0312,400727,400727,3200440,0.122803
cusparse,higgs-twitter,456626,456626,14855842,0.302979
cusparse,com-Amazon,334863,334863,1851744,0.112061
cusparse,com-Amazon_Communities_all,334863,75149,2271543,0.10376
cusparse,com-Amazon_Communities_top5000,334863,5000,67462,0.0859375
cusparse,p2p-Gnutella31,62586,62586,147892,0.059082
cusparse,wiki-Talk,2394385,2394385,5021410,0.682129
cusparse,com-Friendster_Communities_top5000,65608366,5000,234032,8.86597
cusparse,p2p-Gnutella09,8114,8114,26013,0.0559082
cusparse,com-Friendster_Communities_all,65608366,1620991,23479217,2.35889
cusparse,com-Orkut_Communities_top5000,3072441,5000,1078576,0.194092
cusparse,ca-HepTh,9877,9877,51971,0.0549316
cusparse,loc-Gowalla,196591,196591,1900654,0.0939941
cusparse,wiki-topcats,1791489,1791489,28511807,0.583984
cusparse,wiki-topcats_Categories,1791489,17364,4759526,0.154053
cusparse,soc-sign-Slashdot090221,82144,82144,549202,0.0668945
cusparse,soc-Pokec,1632803,1632803,30622564,0.776855
cusparse,com-Orkut_Communities_all,3072441,15301901,107080530,9.79004
cusparse,com-Youtube_Communities_top5000,1134890,5000,72959,0.213135
cusparse,com-Youtube_Communities_all,1134890,16386,129202,0.193848
cusparse,com-Youtube,1134890,1134890,5975248,0.200928
cusparse,email-EuAll,265214,265214,420045,0.0761719
cusparse,amazon0302,262111,262111,1234877,0.0881348
cusparse,soc-Slashdot0811,77360,77360,905468,0.0769043
cusparse,cit-Patents,3774768,3774768,16518948,0.979004
cusparse,sx-mathoverflow_A2Q,24818,24818,90489,0.0629883
cusparse,sx-mathoverflow,24818,24818,239978,0.0578613
cusparse,sx-mathoverflow_C2Q,24818,24818,101329,0.0610352
cusparse,sx-mathoverflow_C2A,24818,24818,81121,0.059082
cusparse,com-Orkut,3072441,3072441,234370166,6.77686
cusparse,ca-CondMat,23133,23133,186936,0.0568848
cusparse,as-caida_G_042,31379,31379,89176,0.0739746
cusparse,as-caida_G_093,31379,31379,99916,0.0568848
cusparse,wiki-talk-temporal,1140149,1140149,3309592,0.192871
cusparse,as-caida_G_045,31379,31379,89152,0.0620117
cusparse,as-caida_G_094,31379,31379,102476,0.10498
cusparse,as-caida_G_039,31379,31379,87804,0.0581055
cusparse,as-caida_G_113,31379,31379,105382,0.0559082
cusparse,as-caida_G_030,31379,31379,86850,0.059082
cusparse,as-caida_G_037,31379,31379,88654,0.0551758
